# KHU_Final seed=0, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,ue_ujeongwon_0001,-309.440,404.769,24.690,true
1.000,car_north_peak_001,-246.053,514.386,30.120,true
2.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
2.000,ue_n001_0001,-236.957,501.617,30.120,true
2.000,ue_ujeongwon_0001,-310.113,403.565,24.690,true
2.000,car_north_peak_001,-246.070,511.824,30.120,true
3.000,car_north_peak_002_rider,-246.050,514.880,30.120,true
3.000,ue_n001_0001,-238.338,501.639,30.120,true
3.000,ue_ujeongwon_0001,-310.422,402.336,24.690,true
3.000,car_north_peak_001,-246.100,507.250,30.120,true
4.000,car_north_peak_002_rider,-242.853,514.363,30.120,true
4.000,ue_n001_0001,-239.708,501.661,30.120,true
4.000,ue_ujeongwon_0001,-309.461,401.370,24.690,true
4.000,car_north_peak_001,-246.139,501.180,30.120,true
5.000,car_north_peak_002_rider,-242.870,511.824,30.120,true
5.000,ue_n001_0001,-241.086,501.683,30.120,true
5.000,ue_ujeongwon_0001,-308.451,400.352,24.690,true
5.000,car_north_peak_001,-246.179,495.015,30.120,true
6.000,car_north_peak_002_rider,-242.900,507.206,30.120,true
6.000,ue_n001_0001,-242.519,501.706,30.120,true
6.000,ue_n042_0001,-371.384,179.375,28.389,true
6.000,ue_ujeongwon_0001,-307.472,399.360,24.690,true
6.000,car_north_peak_001,-246.219,488.847,30.120,true
7.000,car_north_peak_002_rider,-242.936,501.593,30.120,true
7.000,ue_n001_0001,-243.915,501.728,30.120,true
7.000,ue_n042_0001,-371.134,180.738,28.389,true
7.000,ue_ujeongwon_0001,-306.464,398.344,24.690,true
7.000,car_north_peak_001,-246.260,482.681,30.120,true
8.000,car_north_peak_002_rider,-242.973,495.990,30.120,true
8.000,ue_n001_0001,-245.304,501.751,30.120,true
8.000,ue_n042_0001,-370.883,182.110,28.388,true
8.000,ue_ujeongwon_0001,-305.470,397.343,24.690,true
8.000,car_north_peak_001,-246.300,476.527,30.120,true
8.000,car_north_peak_003,-246.052,514.638,30.120,true
9.000,car_north_peak_002_rider,-243.009,490.382,30.120,true
9.000,ue_n001_0001,-246.675,501.772,30.120,true
9.000,ue_n042_0001,-370.627,183.508,28.387,true
9.000,ue_ujeongwon_0001,-304.479,396.345,24.690,true
9.000,car_north_peak_001,-246.340,470.366,30.120,true
9.000,car_north_peak_003,-246.065,512.564,30.120,true
10.000,car_north_peak_002_rider,-243.046,484.787,30.120,true
10.000,car_north_peak_004_rider,-249.050,514.900,30.120,true
10.000,ue_n001_0001,-248.092,501.535,30.120,true
10.000,ue_n042_0001,-370.377,184.869,28.386,true
10.000,ue_ujeongwon_0001,-303.531,395.390,24.690,true
10.000,car_north_peak_001,-246.283,464.208,30.115,true
10.000,car_north_peak_003,-246.092,508.437,30.120,true
11.000,car_north_peak_002_rider,-243.082,479.189,30.120,true
11.000,car_north_peak_004_rider,-246.051,514.733,30.120,true
11.000,ue_n001_0001,-249.493,501.557,30.120,true
11.000,ue_n042_0001,-370.132,186.209,28.386,true
11.000,ue_ujeongwon_0001,-302.578,394.428,24.690,true
11.000,car_north_peak_001,-246.225,458.053,30.110,true
11.000,car_north_peak_003,-246.126,503.237,30.120,true
12.000,car_north_peak_002_rider,-243.119,473.592,30.120,true
12.000,car_north_peak_004_rider,-246.064,512.804,30.120,true
12.000,ue_n001_0001,-250.543,500.848,30.098,true
12.000,ue_n042_0001,-369.880,187.585,28.385,true
12.000,ue_ujeongwon_0001,-301.579,393.415,24.690,true
12.000,car_north_peak_001,-246.168,451.891,30.106,true
12.000,car_north_peak_003,-246.160,498.015,30.120,true
13.000,car_north_peak_002_rider,-243.118,468.001,30.118,true
13.000,car_north_peak_004_rider,-246.088,508.998,30.120,true
13.000,ue_n001_0001,-251.683,500.074,30.076,true
13.000,ue_n042_0001,-369.628,188.961,28.384,true
13.000,ue_ujeongwon_0001,-300.599,392.428,24.690,true
13.000,car_north_peak_001,-246.110,445.704,30.101,true
13.000,car_north_peak_003,-246.194,492.794,30.120,true
14.000,car_north_peak_002_rider,-243.066,462.402,30.114,true
14.000,car_north_peak_004_rider,-246.116,504.790,30.120,true
14.000,ue_n001_0001,-252.866,499.270,30.052,true
14.000,ue_n042_0001,-369.374,190.343,28.383,true
14.000,ue_ujeongwon_0001,-299.606,391.426,24.690,true
14.000,car_north_peak_001,-246.189,439.545,30.100,true
14.000,car_north_peak_003,-246.228,487.597,30.120,true
15.000,car_north_peak_002_rider,-243.014,456.807,30.109,true
15.000,car_north_peak_004_rider,-246.143,500.597,30.120,true
15.000,ue_n001_0001,-253.262,498.390,30.072,true
15.000,ue_n001_0002,-236.719,501.614,30.120,true
15.000,ue_n042_0001,-369.123,191.717,28.383,true
15.000,ue_ujeongwon_0001,-298.659,390.466,24.690,true
15.000,car_north_peak_001,-246.295,433.383,30.100,true
15.000,car_north_peak_003,-246.261,482.384,30.120,true
16.000,car_north_peak_002_rider,-242.962,451.205,30.105,true
16.000,car_north_peak_004_rider,-246.170,496.398,30.120,true
16.000,ue_n001_0001,-253.369,497.011,30.132,true
