# KHU_Final seed=24, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,ue_n043_0001,-349.120,86.101,33.378,true
2.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
2.000,ue_n043_0001,-347.829,85.632,33.373,true
2.000,car_north_peak_001,-246.050,514.855,30.120,true
3.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
3.000,ue_n043_0001,-346.490,85.146,33.368,true
3.000,car_north_peak_001,-246.060,513.387,30.120,true
4.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
4.000,ue_n043_0001,-345.200,84.678,33.364,true
4.000,car_north_peak_001,-246.082,509.933,30.120,true
5.000,car_north_peak_002_rider,-246.050,514.880,30.120,true
5.000,ue_n043_0001,-343.920,84.213,33.359,true
5.000,car_north_peak_001,-246.110,505.678,30.120,true
6.000,car_north_peak_002_rider,-246.059,513.568,30.120,true
6.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
6.000,ue_n043_0001,-342.673,83.761,33.355,true
6.000,car_north_peak_001,-246.138,501.413,30.120,true
7.000,car_north_peak_002_rider,-246.081,510.055,30.120,true
7.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
7.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
7.000,ue_n043_0001,-341.377,83.290,33.350,true
7.000,ue_n043_0002,-347.666,83.356,33.470,true
7.000,car_north_peak_001,-246.165,497.155,30.120,true
8.000,car_north_peak_002_rider,-246.113,505.186,30.120,true
8.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
8.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
8.000,ue_n043_0001,-340.081,82.820,33.346,true
8.000,ue_n043_0002,-348.283,84.624,33.468,true
8.000,car_north_peak_001,-246.193,492.892,30.120,true
8.000,car_north_peak_003,-246.052,514.637,30.120,true
9.000,car_north_peak_002_rider,-246.143,500.539,30.120,true
9.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
9.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
9.000,ue_n043_0001,-338.793,82.352,33.341,true
9.000,ue_n043_0002,-348.870,85.864,33.440,true
9.000,ue_ujeongwon_0001,-309.571,404.534,24.690,true
9.000,car_north_peak_001,-246.221,488.629,30.120,true
9.000,car_north_peak_003,-246.066,512.470,30.120,true
10.000,car_north_peak_002_rider,-246.173,496.043,30.120,true
10.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
10.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
10.000,ue_n043_0001,-337.491,81.880,33.337,true
10.000,ue_n043_0002,-349.494,87.142,33.380,true
10.000,ue_ujeongwon_0001,-310.253,403.316,24.690,true
10.000,car_north_peak_001,-246.249,484.373,30.120,true
10.000,car_north_peak_003,-246.093,508.309,30.120,true
11.000,car_north_peak_002_rider,-246.201,491.650,30.120,true
11.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
11.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
11.000,ue_n043_0001,-336.185,81.406,33.332,true
11.000,ue_n043_0002,-350.089,88.377,33.295,true
11.000,ue_ujeongwon_0001,-310.245,402.158,24.690,true
11.000,car_north_peak_001,-246.276,480.115,30.120,true
11.000,car_north_peak_003,-246.123,503.651,30.120,true
11.000,car_north_peak_004,-246.055,514.049,30.120,true
12.000,car_north_peak_002_rider,-246.229,487.302,30.120,true
12.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
12.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
12.000,ue_n042_0001,-371.449,179.018,28.390,true
12.000,ue_n043_0001,-334.841,80.918,33.327,true
12.000,ue_n043_0002,-350.691,89.622,33.195,true
12.000,ue_ujeongwon_0001,-309.262,401.170,24.690,true
12.000,car_north_peak_001,-246.304,475.856,30.120,true
12.000,car_north_peak_003,-246.153,499.058,30.120,true
12.000,car_north_peak_004,-246.075,511.072,30.120,true
13.000,car_north_peak_002_rider,-246.257,483.003,30.120,true
13.000,car_north_peak_005_rider,-246.050,514.880,30.120,true
13.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
13.000,ue_n042_0001,-371.192,180.423,28.389,true
13.000,ue_n043_0001,-333.512,80.436,33.323,true
13.000,ue_n043_0002,-351.293,90.861,33.084,true
13.000,ue_n043_0003,-347.726,83.481,33.470,true
13.000,ue_ujeongwon_0001,-308.275,400.174,24.690,true
13.000,car_north_peak_001,-246.332,471.593,30.120,true
13.000,car_north_peak_003,-246.182,494.612,30.120,true
13.000,car_north_peak_004,-246.105,506.502,30.120,true
14.000,car_north_peak_002_rider,-246.285,478.723,30.120,true
14.000,car_north_peak_005_rider,-246.054,514.220,30.120,true
14.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
14.000,ue_n042_0001,-370.940,181.797,28.388,true
14.000,ue_n043_0001,-332.227,79.969,33.318,true
14.000,ue_n043_0002,-351.865,92.058,32.947,true
14.000,ue_n043_0003,-348.317,84.706,33.461,true
14.000,ue_ujeongwon_0001,-307.304,399.191,24.690,true
14.000,car_north_peak_001,-246.312,467.338,30.118,true
14.000,car_north_peak_003,-246.210,490.231,30.120,true
14.000,car_north_peak_004,-246.134,501.942,30.120,true
15.000,car_north_peak_002_rider,-246.313,474.448,30.120,true
15.000,car_north_peak_005_rider,-246.073,511.368,30.120,true
15.000,car_north_peak_006_rider,-249.750,514.904,30.120,true
15.000,ue_n042_0001,-370.687,183.176,28.387,true
15.000,ue_n043_0001,-330.934,79.500,33.314,true
15.000,ue_n043_0002,-352.462,93.291,32.797,true
15.000,ue_n043_0003,-348.918,85.961,33.440,true
15.000,ue_ujeongwon_0001,-306.304,398.183,24.690,true
15.000,car_north_peak_001,-246.272,463.084,30.114,true
15.000,car_north_peak_003,-246.239,485.900,30.120,true
15.000,car_north_peak_004,-246.163,497.497,30.120,true
16.000,car_north_peak_002_rider,-246.339,470.178,30.120,true
16.000,car_north_peak_005_rider,-246.101,507.050,30.120,true
16.000,car_north_peak_006_rider,-246.050,514.880,30.120,true
16.000,ue_n001_0001,-237.041,501.619,30.120,true
16.000,ue_n001_0002,-227.828,498.483,30.133,true
16.000,ue_n042_0001,-370.440,184.526,28.387,true
16.000,ue_n042_0002,-372.644,177.493,28.391,true
16.000,ue_n043_0001,-329.635,79.028,33.309,true
16.000,ue_n043_0002,-353.060,94.514,32.627,true
16.000,ue_n043_0003,-349.532,87.210,33.380,true
16.000,ue_ujeongwon_0001,-305.307,397.178,24.690,true
16.000,car_north_peak_001,-246.233,458.824,30.111,true
16.000,car_north_peak_003,-246.267,481.595,30.120,true
16.000,car_north_peak_004,-246.192,493.104,30.120,true
17.000,car_north_peak_002_rider,-246.299,465.911,30.117,true
17.000,car_north_peak_005_rider,-246.129,502.677,30.120,true
17.000,car_north_peak_006_rider,-246.053,514.372,30.120,true
17.000,ue_n001_0001,-238.447,501.641,30.120,true
17.000,ue_n001_0002,-226.486,498.112,30.137,true
17.000,ue_n042_0001,-370.184,185.923,28.386,true
17.000,ue_n042_0002,-370.386,177.428,28.386,true
17.000,ue_n043_0001,-328.296,78.542,33.304,true
17.000,ue_n043_0002,-353.645,95.738,32.432,true
17.000,ue_n043_0003,-350.139,88.483,33.286,true
17.000,ue_ujeongwon_0001,-304.340,396.205,24.690,true
17.000,car_north_peak_001,-246.193,454.564,30.108,true
17.000,car_north_peak_003,-246.295,477.303,30.120,true
17.000,car_north_peak_004,-246.220,488.750,30.120,true
18.000,car_north_peak_002_rider,-246.259,461.651,30.113,true
18.000,car_north_peak_005_rider,-246.158,498.309,30.120,true
18.000,car_north_peak_006_rider,-246.070,511.776,30.120,true
18.000,ue_n001_0001,-239.880,501.664,30.120,true
18.000,ue_n001_0002,-225.127,497.736,30.142,true
