# KHU_Final seed=3, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
2.000,car_north_peak_001_rider,-246.050,514.855,30.120,true
3.000,car_north_peak_001_rider,-246.060,513.363,30.120,true
4.000,car_north_peak_001_rider,-246.083,509.796,30.120,true
5.000,car_north_peak_001_rider,-246.118,504.457,30.120,true
5.000,ue_n043_0001,-348.702,85.949,33.376,true
5.000,car_north_peak_002,-246.050,514.880,30.120,true
6.000,car_north_peak_001_rider,-246.154,498.896,30.120,true
6.000,ue_n043_0001,-347.332,85.452,33.371,true
6.000,car_north_peak_002,-246.058,513.590,30.120,true
7.000,car_north_peak_001_rider,-246.190,493.331,30.120,true
7.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
7.000,ue_n043_0001,-345.984,84.963,33.367,true
7.000,car_north_peak_002,-246.081,510.152,30.120,true
8.000,car_north_peak_001_rider,-246.226,487.760,30.120,true
8.000,car_north_peak_003_rider,-246.050,514.880,30.120,true
8.000,ue_n043_0001,-344.692,84.494,33.362,true
8.000,car_north_peak_002,-246.116,504.798,30.120,true
9.000,car_north_peak_001_rider,-246.263,482.213,30.120,true
9.000,car_north_peak_003_rider,-242.858,513.578,30.120,true
9.000,ue_n043_0001,-343.356,84.009,33.357,true
9.000,car_north_peak_002,-246.153,499.020,30.120,true
10.000,car_north_peak_001_rider,-246.299,476.660,30.120,true
10.000,car_north_peak_003_rider,-242.881,510.175,30.120,true
10.000,car_north_peak_004_rider,-249.050,514.900,30.120,true
10.000,ue_n043_0001,-342.052,83.536,33.353,true
10.000,ue_ujeongwon_0001,-309.773,404.172,24.690,true
10.000,car_north_peak_002,-246.191,493.266,30.120,true
11.000,car_north_peak_001_rider,-246.335,471.091,30.120,true
11.000,car_north_peak_003_rider,-242.916,504.719,30.120,true
11.000,car_north_peak_004_rider,-246.052,514.519,30.120,true
11.000,ue_n043_0001,-340.747,83.062,33.348,true
11.000,ue_ujeongwon_0001,-310.456,402.952,24.690,true
11.000,car_north_peak_002,-246.228,487.503,30.120,true
12.000,car_north_peak_001_rider,-246.295,465.530,30.116,true
12.000,car_north_peak_003_rider,-242.955,498.675,30.120,true
12.000,car_north_peak_004_rider,-246.068,512.139,30.120,true
12.000,ue_n001_0001,-231.950,495.491,30.120,true
12.000,ue_n043_0001,-339.451,82.591,33.344,true
12.000,ue_ujeongwon_0001,-309.890,401.801,24.690,true
12.000,car_north_peak_002,-246.266,481.765,30.120,true
13.000,car_north_peak_001_rider,-246.243,459.954,30.112,true
13.000,car_north_peak_003_rider,-242.995,492.643,30.120,true
13.000,car_north_peak_004_rider,-246.096,507.748,30.120,true
13.000,ue_n001_0001,-231.971,494.105,30.120,true
13.000,ue_n043_0001,-338.125,82.110,33.339,true
13.000,ue_ujeongwon_0001,-308.909,400.815,24.690,true
13.000,car_north_peak_002,-246.303,475.994,30.120,true
14.000,car_north_peak_001_rider,-246.191,454.390,30.108,true
14.000,car_north_peak_003_rider,-243.034,486.590,30.120,true
14.000,car_north_peak_004_rider,-246.130,502.544,30.120,true
14.000,ue_n001_0001,-231.992,492.707,30.120,true
14.000,ue_n043_0001,-336.756,81.613,33.334,true
14.000,ue_ujeongwon_0001,-307.931,399.826,24.690,true
14.000,car_north_peak_002,-246.339,470.246,30.120,true
15.000,car_north_peak_001_rider,-246.139,448.827,30.103,true
15.000,car_north_peak_003_rider,-243.073,480.546,30.120,true
15.000,car_north_peak_004_rider,-246.164,497.335,30.120,true
15.000,ue_n001_0001,-232.003,491.343,30.120,true
15.000,ue_n043_0001,-335.470,81.146,33.330,true
15.000,ue_ujeongwon_0001,-306.992,398.876,24.690,true
15.000,car_north_peak_002,-246.285,464.480,30.115,true
16.000,car_north_peak_001_rider,-246.184,443.274,30.100,true
16.000,car_north_peak_003_rider,-243.113,474.496,30.120,true
16.000,car_north_peak_004_rider,-246.198,492.136,30.120,true
16.000,ue_n001_0001,-232.014,489.966,30.120,true
16.000,ue_n043_0001,-334.137,80.662,33.325,true
16.000,ue_ujeongwon_0001,-306.035,397.912,24.690,true
16.000,car_north_peak_002,-246.232,458.706,30.111,true
17.000,car_north_peak_001_rider,-248.542,438.747,30.100,true
17.000,car_north_peak_003_rider,-243.122,468.448,30.119,true
17.000,car_north_peak_004_rider,-246.232,486.935,30.120,true
17.000,ue_n001_0001,-232.023,488.515,30.120,true
17.000,ue_n043_0001,-332.834,80.189,33.320,true
17.000,ue_ujeongwon_0001,-305.057,396.927,24.690,true
17.000,car_north_peak_002,-246.178,452.943,30.106,true
18.000,car_north_peak_001_rider,-254.921,438.697,29.212,true
18.000,car_north_peak_003_rider,-243.066,462.403,30.114,true
18.000,car_north_peak_004_rider,-246.266,481.740,30.120,true
18.000,ue_n001_0001,-232.030,487.123,30.126,true
18.000,ue_n043_0001,-331.540,79.720,33.316,true
18.000,ue_ujeongwon_0001,-304.079,395.942,24.690,true
18.000,car_north_peak_002,-246.124,447.198,30.102,true
19.000,car_north_peak_001_rider,-263.474,438.738,28.140,true
19.000,car_north_peak_003_rider,-243.010,456.367,30.109,true
19.000,car_north_peak_004_rider,-246.300,476.519,30.120,true
19.000,ue_n001_0001,-232.037,485.756,30.348,true
19.000,ue_n043_0001,-330.266,79.257,33.311,true
19.000,ue_ujeongwon_0001,-303.093,394.949,24.690,true
19.000,car_north_peak_002,-246.156,441.458,30.100,true
20.000,car_north_peak_001_rider,-274.008,438.788,26.819,true
20.000,car_north_peak_003_rider,-242.953,450.330,30.104,true
20.000,car_north_peak_004_rider,-246.333,471.321,30.120,true
20.000,ue_n001_0001,-232.040,484.374,30.467,true
20.000,ue_n043_0001,-328.968,78.786,33.307,true
20.000,ue_ujeongwon_0001,-302.117,393.960,24.690,true
20.000,car_north_peak_002,-246.255,435.705,30.100,true
21.000,car_north_peak_001_rider,-284.036,438.835,25.561,true
21.000,car_north_peak_003_rider,-242.906,444.282,30.100,true
21.000,car_north_peak_004_rider,-246.301,466.118,30.117,true
21.000,ue_n001_0001,-232.040,483.001,30.480,true
21.000,ue_n043_0001,-327.652,78.308,33.302,true
21.000,ue_ujeongwon_0001,-301.133,392.966,24.690,true
21.000,car_north_peak_002,-246.357,429.934,30.100,true
22.000,car_north_peak_001_rider,-290.929,438.867,24.697,true
22.000,car_north_peak_003_rider,-243.011,438.241,30.100,true
22.000,car_north_peak_004_rider,-246.252,460.910,30.113,true
22.000,ue_n001_0001,-232.047,481.593,30.480,true
22.000,ue_n043_0001,-326.318,77.824,33.297,true
22.000,ue_ujeongwon_0001,-300.151,391.977,24.690,true
22.000,car_north_peak_002,-246.461,424.177,30.100,true
23.000,car_north_peak_001_rider,-298.182,436.610,24.640,true
23.000,car_north_peak_003_rider,-243.115,432.186,30.100,true
23.000,car_north_peak_004_rider,-246.204,455.707,30.109,true
23.000,ue_n001_0001,-232.053,480.182,30.480,true
23.000,ue_n043_0001,-324.969,77.334,33.293,true
23.000,ue_ujeongwon_0001,-299.163,390.977,24.690,true
23.000,car_north_peak_002,-246.566,418.414,30.100,true
24.000,car_north_peak_001_rider,-299.749,429.602,24.660,true
24.000,car_north_peak_003_rider,-243.225,426.153,30.100,true
24.000,car_north_peak_004_rider,-246.155,450.506,30.105,true
24.000,ue_n001_0001,-232.060,478.763,30.480,true
24.000,ue_n043_0001,-323.565,77.135,33.290,true
24.000,ue_ujeongwon_0001,-298.179,389.982,24.690,true
24.000,car_north_peak_002,-246.594,412.664,30.100,true
25.000,car_north_peak_001_rider,-299.154,424.059,24.670,true
25.000,car_north_peak_003_rider,-243.334,420.126,30.100,true
25.000,car_north_peak_004_rider,-246.106,445.288,30.101,true
25.000,ue_n001_0001,-232.067,477.333,30.480,true
25.000,ue_n043_0001,-322.133,77.276,33.290,true
25.000,ue_ujeongwon_0001,-297.203,388.999,24.690,true
25.000,car_north_peak_002,-246.585,406.921,30.100,true
26.000,car_north_peak_001_rider,-298.920,418.507,24.680,true
26.000,car_north_peak_003_rider,-243.396,414.089,30.100,true
26.000,car_north_peak_004_rider,-246.180,440.073,30.100,true
26.000,ue_n001_0001,-232.074,475.954,30.480,true
26.000,ue_n043_0001,-320.781,77.409,33.290,true
26.000,ue_ujeongwon_0001,-296.246,388.035,24.690,true
26.000,car_north_peak_002,-246.576,401.167,30.100,true
27.000,car_north_peak_001_rider,-299.006,412.932,24.690,true
27.000,car_north_peak_003_rider,-243.387,408.055,30.100,true
27.000,car_north_peak_004_rider,-246.270,434.857,30.100,true
27.000,ue_n001_0001,-232.080,474.550,30.480,true
27.000,ue_n043_0001,-319.426,77.543,33.290,true
27.000,ue_ujeongwon_0001,-295.254,387.036,24.690,true
27.000,car_north_peak_002,-246.567,395.405,30.100,true
28.000,car_north_peak_001_rider,-299.215,407.374,24.690,true
28.000,car_north_peak_003_rider,-243.377,402.005,30.100,true
28.000,car_north_peak_004_rider,-246.362,429.646,30.100,true
28.000,ue_n001_0001,-232.087,473.182,30.480,true
28.000,ue_n043_0001,-318.067,77.677,33.290,true
28.000,ue_ujeongwon_0001,-294.281,386.057,24.690,true
28.000,car_north_peak_002,-246.558,389.642,30.100,true
29.000,car_north_peak_001_rider,-299.423,401.803,24.690,true
29.000,car_north_peak_003_rider,-243.368,395.959,30.100,true
29.000,car_north_peak_004_rider,-246.457,424.437,30.100,true
29.000,ue_n001_0001,-232.094,471.825,30.480,true
29.000,ue_n043_0001,-316.687,77.813,33.290,true
29.000,ue_ujeongwon_0001,-293.311,385.080,24.690,true
29.000,car_north_peak_002,-246.548,383.902,30.100,true
30.000,car_north_peak_001_rider,-299.613,396.248,24.690,true
30.000,car_north_peak_003_rider,-243.358,389.919,30.100,true
30.000,car_north_peak_004_rider,-246.551,419.243,30.100,true
30.000,ue_n001_0001,-232.100,470.390,30.480,true
30.000,ue_n043_0001,-315.285,77.951,33.290,true
30.000,ue_ujeongwon_0001,-292.335,384.097,24.690,true
30.000,car_north_peak_002,-246.524,378.149,30.100,true
31.000,car_north_peak_001_rider,-299.484,390.687,24.690,true
31.000,car_north_peak_003_rider,-243.348,383.881,30.100,true
31.000,car_north_peak_004_rider,-246.596,414.049,30.100,true
31.000,ue_n001_0001,-232.107,469.004,30.480,true
31.000,ue_n042_0001,-372.544,178.038,28.390,true
31.000,ue_n043_0001,-313.896,78.088,33.290,true
31.000,ue_ujeongwon_0001,-291.361,383.117,24.690,true
31.000,car_north_peak_002,-246.282,372.397,30.100,true
32.000,car_north_peak_001_rider,-299.355,385.125,24.690,true
32.000,car_north_peak_003_rider,-243.251,377.823,30.100,true
32.000,car_north_peak_004_rider,-246.588,408.840,30.100,true
32.000,ue_n001_0001,-232.114,467.619,30.480,true
32.000,ue_n042_0001,-370.764,177.065,28.388,true
32.000,ue_n043_0001,-312.476,78.228,33.290,true
32.000,ue_ujeongwon_0001,-290.384,382.121,24.690,true
32.000,car_north_peak_002,-246.040,366.651,30.100,true
33.000,car_north_peak_001_rider,-298.441,379.740,24.690,true
33.000,car_north_peak_003_rider,-242.313,371.911,30.100,true
33.000,car_north_peak_004_rider,-246.580,403.632,30.100,true
33.000,ue_n001_0001,-232.120,466.262,30.480,true
33.000,ue_n042_0001,-369.754,178.035,28.383,true
33.000,ue_n042_0002,-371.484,178.830,28.390,true
33.000,ue_n043_0001,-311.036,78.370,33.290,true
33.000,ue_ujeongwon_0001,-289.403,381.125,24.690,true
33.000,car_north_peak_002,-245.798,360.898,30.100,true
34.000,car_north_peak_001_rider,-294.560,376.359,24.690,true
34.000,car_north_peak_003_rider,-238.842,367.160,30.100,true
34.000,car_north_peak_004_rider,-246.571,398.425,30.100,true
34.000,ue_n001_0001,-232.120,464.865,30.480,true
34.000,ue_n042_0001,-368.764,178.986,28.378,true
34.000,ue_n042_0002,-371.233,180.199,28.389,true
34.000,ue_n043_0001,-309.628,78.508,33.290,true
34.000,ue_ujeongwon_0001,-288.395,380.110,24.690,true
34.000,car_north_peak_002,-245.556,355.145,30.100,true
35.000,car_north_peak_001_rider,-289.007,376.075,24.690,true
35.000,car_north_peak_003_rider,-233.302,365.207,30.100,true
35.000,car_north_peak_004_rider,-246.563,393.197,30.100,true
35.000,ue_n001_0001,-232.123,463.508,30.480,true
35.000,ue_n042_0001,-367.731,179.978,28.373,true
35.000,ue_n042_0002,-370.980,181.579,28.388,true
35.000,ue_n043_0001,-308.213,78.648,33.290,true
35.000,ue_ujeongwon_0001,-287.399,379.107,24.690,true
35.000,car_north_peak_002,-245.331,349.405,30.100,true
36.000,car_north_peak_001_rider,-283.449,375.807,24.690,true
36.000,car_north_peak_003_rider,-227.280,365.100,30.100,true
36.000,car_north_peak_004_rider,-246.555,387.989,30.100,true
36.000,ue_n001_0001,-232.130,462.108,30.480,true
36.000,ue_n042_0001,-367.625,182.198,28.370,true
36.000,ue_n042_0002,-370.728,182.954,28.387,true
36.000,ue_n043_0001,-306.872,78.780,33.290,true
36.000,ue_ujeongwon_0001,-286.439,378.141,24.690,true
36.000,car_north_peak_002,-245.177,343.654,30.100,true
37.000,car_north_peak_001_rider,-278.068,375.567,24.690,true
37.000,car_north_peak_003_rider,-221.229,365.375,30.100,true
37.000,car_north_peak_004_rider,-246.547,382.777,30.100,true
37.000,ue_n001_0001,-232.137,460.697,30.480,true
37.000,ue_n042_0001,-369.205,182.047,28.370,true
37.000,ue_n042_0002,-370.483,184.292,28.387,true
37.000,ue_n043_0001,-305.494,78.916,33.290,true
37.000,ue_ujeongwon_0001,-285.451,377.145,24.690,true
37.000,car_north_base_001,-246.052,514.522,30.120,true
37.000,car_north_peak_002,-244.331,337.966,30.100,true
38.000,car_north_peak_001_rider,-275.199,377.941,24.690,true
38.000,car_north_peak_004_rider,-246.499,377.559,30.100,true
38.000,ue_n001_0001,-232.144,459.308,30.480,true
38.000,ue_n042_0001,-369.622,182.562,28.370,true
38.000,ue_n042_0002,-370.226,185.694,28.386,true
38.000,ue_n043_0001,-304.121,79.051,33.290,true
38.000,ue_ujeongwon_0001,-284.491,376.179,24.690,true
38.000,car_north_base_001,-246.068,512.116,30.120,true
38.000,car_north_peak_002,-243.538,332.260,30.100,true
39.000,car_north_peak_001_rider,-275.192,383.354,24.690,true
39.000,car_north_peak_004_rider,-246.280,372.361,30.100,true
39.000,ue_n001_0001,-232.150,457.922,30.480,true
39.000,ue_n042_0001,-369.822,183.944,28.370,true
39.000,ue_n042_0002,-369.968,187.103,28.385,true
39.000,ue_n043_0001,-302.748,79.186,33.290,true
39.000,ue_ujeongwon_0001,-283.513,375.194,24.690,true
39.000,car_north_base_001,-246.097,507.590,30.120,true
39.000,car_north_peak_002,-243.302,326.511,30.100,true
40.000,car_north_peak_001_rider,-275.184,388.919,24.690,true
40.000,car_north_peak_004_rider,-246.061,367.161,30.100,true
40.000,ue_n001_0001,-232.157,456.555,30.480,true
40.000,ue_n042_0001,-370.012,185.321,28.370,true
40.000,ue_n042_0002,-369.717,188.472,28.384,true
40.000,ue_n043_0001,-301.338,79.325,33.290,true
40.000,ue_ujeongwon_0001,-282.549,374.224,24.690,true
40.000,car_north_base_001,-246.134,502.047,30.120,true
40.000,car_north_peak_002,-243.067,320.755,30.100,true
41.000,car_north_peak_001_rider,-275.177,394.495,24.690,true
41.000,car_north_peak_004_rider,-245.843,361.970,30.100,true
41.000,ue_n001_0001,-232.163,455.150,30.480,true
41.000,ue_n042_0001,-370.208,186.693,28.370,true
41.000,ue_n042_0002,-369.472,189.813,28.384,true
41.000,ue_n043_0001,-299.966,79.460,33.290,true
41.000,ue_ujeongwon_0001,-281.342,373.409,24.690,true
41.000,car_north_base_001,-246.170,496.493,30.120,true
41.000,car_north_peak_002,-243.180,314.996,30.100,true
42.000,car_north_peak_001_rider,-275.169,400.045,24.690,true
42.000,car_north_peak_004_rider,-245.624,356.760,30.100,true
42.000,ue_n001_0001,-232.170,453.730,30.480,true
42.000,ue_n042_0001,-370.407,188.111,28.370,true
42.000,ue_n042_0002,-369.225,191.157,28.383,true
42.000,ue_n043_0001,-298.568,79.598,33.290,true
42.000,ue_ujeongwon_0001,-280.214,372.670,24.690,true
42.000,car_north_base_001,-246.206,490.951,30.120,true
42.000,car_north_peak_002,-243.337,309.248,30.100,true
43.000,car_north_peak_001_rider,-275.162,405.617,24.690,true
43.000,car_north_peak_004_rider,-245.405,351.543,30.100,true
43.000,ue_n001_0001,-232.177,452.358,30.480,true
43.000,ue_n001_0002,-228.398,498.641,30.131,true
43.000,ue_n042_0001,-370.595,189.478,28.370,true
43.000,ue_n042_0002,-368.974,192.532,28.382,true
43.000,ue_n043_0001,-297.190,79.734,33.290,true
43.000,ue_ujeongwon_0001,-278.935,372.074,24.690,true
43.000,car_north_base_001,-246.242,485.396,30.120,true
43.000,car_north_peak_002,-243.420,303.511,30.100,true
44.000,car_north_peak_001_rider,-275.156,409.536,24.690,true
44.000,car_north_peak_004_rider,-245.249,346.339,30.100,true
44.000,ue_n001_0001,-232.184,450.952,30.480,true
44.000,ue_n001_0002,-227.015,498.258,30.135,true
44.000,ue_n042_0001,-370.798,190.874,28.370,true
44.000,ue_n042_0002,-368.722,193.903,28.381,true
44.000,ue_n043_0001,-295.839,79.867,33.290,true
44.000,ue_ujeongwon_0001,-277.749,371.376,24.688,true
44.000,car_north_base_001,-246.278,479.850,30.120,true
44.000,car_north_peak_002,-243.361,297.770,30.100,true
45.000,car_north_peak_001_rider,-273.555,410.657,24.690,true
45.000,car_north_peak_004_rider,-244.825,341.161,30.100,true
45.000,ue_n001_0001,-232.190,449.513,30.480,true
45.000,ue_n001_0002,-225.690,497.892,30.140,true
45.000,ue_n042_0001,-370.983,192.214,28.370,true
45.000,ue_n042_0002,-368.470,195.278,28.381,true
45.000,ue_n043_0001,-294.498,79.999,33.290,true
45.000,ue_ujeongwon_0001,-276.748,370.305,24.681,true
45.000,car_north_base_001,-246.314,474.295,30.120,true
45.000,car_north_peak_002,-243.302,292.015,30.100,true
46.000,car_north_peak_001_rider,-273.873,412.204,24.690,true
46.000,car_north_peak_004_rider,-244.027,336.006,30.100,true
46.000,ue_n001_0001,-232.197,448.089,30.480,true
46.000,ue_n001_0002,-224.289,497.504,30.144,true
46.000,ue_n042_0001,-371.185,193.638,28.370,true
46.000,ue_n042_0002,-368.223,196.627,28.380,true
46.000,ue_n043_0001,-293.115,80.135,33.290,true
46.000,ue_ujeongwon_0001,-275.817,369.309,24.644,true
46.000,car_north_base_001,-246.325,468.741,30.119,true
46.000,car_north_peak_002,-242.226,286.388,30.100,true
47.000,car_north_peak_001_rider,-273.871,413.745,24.690,true
47.000,car_north_peak_004_rider,-243.480,330.850,30.100,true
47.000,ue_n001_0001,-232.204,446.696,30.480,true
47.000,ue_n001_0002,-222.943,497.131,30.149,true
47.000,ue_n042_0001,-371.379,195.011,28.370,true
47.000,ue_n042_0002,-368.226,198.054,28.379,true
47.000,ue_n043_0001,-291.707,80.274,33.290,true
47.000,ue_ujeongwon_0001,-274.840,368.279,24.600,true
47.000,car_north_base_001,-246.274,463.201,30.114,true
47.000,car_north_peak_002,-240.882,280.789,30.100,true
48.000,car_north_base_002_rider,-246.050,514.880,30.120,true
48.000,car_north_peak_001_rider,-274.068,415.343,24.690,true
48.000,car_north_peak_004_rider,-243.267,325.652,30.100,true
48.000,ue_n001_0001,-232.211,445.295,30.480,true
48.000,ue_n001_0002,-221.618,496.765,30.153,true
48.000,ue_n042_0001,-371.570,196.403,28.370,true
48.000,ue_n042_0002,-368.067,199.393,28.378,true
48.000,ue_n043_0001,-290.344,80.408,33.290,true
48.000,ue_ujeongwon_0001,-273.563,367.761,24.649,true
48.000,car_north_base_001,-246.222,457.654,30.110,true
48.000,car_north_peak_002,-238.393,275.796,30.100,true
49.000,car_north_base_002_rider,-246.055,514.035,30.120,true
49.000,car_north_peak_001_rider,-275.699,416.880,24.690,true
49.000,car_north_peak_004_rider,-243.054,320.435,30.100,true
49.000,ue_n001_0001,-232.217,443.878,30.480,true
49.000,ue_n001_0002,-220.298,496.399,30.158,true
49.000,ue_n042_0001,-371.765,197.738,28.370,true
49.000,ue_n042_0002,-367.939,200.797,28.378,true
49.000,ue_n043_0001,-288.979,80.543,33.290,true
49.000,ue_ujeongwon_0001,-272.314,367.226,24.690,true
49.000,car_north_base_001,-246.170,452.115,30.106,true
49.000,car_north_peak_002,-234.336,271.691,30.100,true
50.000,car_north_base_002_rider,-246.075,510.997,30.120,true
50.000,car_north_peak_001_rider,-277.230,417.543,24.690,true
50.000,car_north_peak_004_rider,-243.173,315.224,30.100,true
50.000,ue_n001_0001,-232.220,442.466,30.480,true
50.000,ue_n001_0002,-218.925,496.020,30.162,true
50.000,ue_n042_0001,-371.949,199.076,28.370,true
50.000,ue_n042_0002,-367.813,202.175,28.377,true
50.000,ue_n043_0001,-287.604,80.678,33.290,true
50.000,ue_ujeongwon_0001,-271.111,366.519,24.690,true
50.000,car_north_base_001,-246.118,446.579,30.102,true
50.000,car_north_peak_002,-230.298,267.606,30.100,true
51.000,car_north_base_002_rider,-246.103,506.690,30.120,true
51.000,car_north_peak_001_rider,-278.384,417.774,24.690,true
51.000,car_north_peak_004_rider,-243.316,310.005,30.100,true
51.000,ue_n001_0001,-232.221,441.049,30.480,true
51.000,ue_n001_0002,-217.600,495.653,30.167,true
51.000,ue_n042_0001,-372.138,200.450,28.370,true
51.000,ue_n042_0002,-367.691,203.508,28.376,true
51.000,ue_n043_0001,-286.227,80.814,33.290,true
51.000,ue_ujeongwon_0001,-269.940,365.887,24.890,true
51.000,ue_ujeongwon_0002,-309.447,404.755,24.690,true
51.000,car_north_base_001,-246.164,441.040,30.100,true
51.000,car_north_peak_002,-226.249,263.508,30.100,true
52.000,car_north_base_002_rider,-246.131,502.375,30.120,true
52.000,car_north_peak_001_rider,-279.893,417.555,24.690,true
52.000,car_north_peak_004_rider,-243.433,304.799,30.100,true
52.000,ue_n001_0001,-232.227,439.712,30.480,true
