# KHU_Final seed=13, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,ue_n042_0001,-371.506,178.707,28.390,true
2.000,ue_n042_0001,-371.267,180.011,28.389,true
3.000,ue_n042_0001,-371.023,181.343,28.388,true
3.000,ue_ujeongwon_0001,-309.721,404.266,24.690,true
4.000,ue_n042_0001,-370.777,182.687,28.388,true
4.000,ue_ujeongwon_0001,-310.411,403.033,24.690,true
4.000,car_north_peak_001,-246.056,514.029,30.120,true
5.000,ue_n042_0001,-370.524,184.067,28.387,true
5.000,ue_ujeongwon_0001,-309.970,401.882,24.690,true
5.000,car_north_peak_001,-246.075,511.083,30.120,true
6.000,ue_n042_0001,-370.271,185.449,28.386,true
6.000,ue_ujeongwon_0001,-308.983,400.889,24.690,true
6.000,car_north_peak_001,-246.107,506.190,30.120,true
7.000,car_north_peak_002_rider,-246.050,514.880,30.120,true
7.000,ue_n042_0001,-370.015,186.849,28.385,true
7.000,ue_ujeongwon_0001,-307.980,399.876,24.690,true
7.000,car_north_peak_001,-246.141,500.845,30.120,true
8.000,car_north_peak_002_rider,-246.055,514.038,30.120,true
8.000,ue_n042_0001,-369.759,188.242,28.385,true
8.000,ue_ujeongwon_0001,-306.993,398.876,24.690,true
8.000,car_north_peak_001,-246.176,495.491,30.120,true
9.000,car_north_peak_002_rider,-246.075,511.046,30.120,true
9.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
9.000,ue_n042_0001,-369.502,189.644,28.384,true
9.000,ue_ujeongwon_0001,-306.016,397.893,24.690,true
9.000,car_north_peak_001,-246.211,490.136,30.120,true
10.000,car_north_peak_002_rider,-246.108,506.018,30.120,true
10.000,car_north_peak_003_rider,-246.050,514.880,30.120,true
10.000,ue_n042_0001,-369.245,191.051,28.383,true
10.000,ue_n043_0001,-347.666,83.356,33.470,true
10.000,ue_ujeongwon_0001,-305.031,396.901,24.690,true
10.000,car_north_peak_001,-246.246,484.795,30.120,true
11.000,car_north_peak_002_rider,-246.149,499.645,30.120,true
