# KHU_Final seed=23, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001_rider,-249.050,514.900,30.120,true
2.000,car_north_peak_001_rider,-246.052,514.527,30.120,true
3.000,car_north_peak_001_rider,-246.068,512.096,30.120,true
4.000,car_north_peak_001_rider,-246.098,507.556,30.120,true
5.000,car_north_peak_001_rider,-246.134,501.923,30.120,true
5.000,car_north_peak_002_rider,-246.050,514.856,30.120,true
6.000,car_north_peak_001_rider,-246.171,496.301,30.120,true
6.000,car_north_peak_002_rider,-246.060,513.344,30.120,true
6.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
7.000,car_north_peak_001_rider,-246.208,490.655,30.120,true
7.000,car_north_peak_002_rider,-246.084,509.686,30.120,true
7.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
8.000,car_north_peak_001_rider,-246.244,485.019,30.120,true
8.000,car_north_peak_002_rider,-246.114,505.109,30.120,true
8.000,car_north_peak_003_rider,-246.050,514.855,30.120,true
8.000,ue_n001_0001,-236.268,501.606,30.120,true
9.000,car_north_peak_001_rider,-246.281,479.387,30.120,true
9.000,car_north_peak_002_rider,-246.144,500.503,30.120,true
9.000,car_north_peak_003_rider,-246.060,513.335,30.120,true
9.000,ue_n001_0001,-237.685,501.629,30.120,true
10.000,car_north_peak_001_rider,-246.318,473.766,30.120,true
10.000,car_north_peak_002_rider,-242.974,495.885,30.120,true
10.000,car_north_peak_003_rider,-246.084,509.691,30.120,true
10.000,ue_n001_0001,-239.091,501.651,30.120,true
11.000,car_north_peak_001_rider,-246.320,468.127,30.118,true
11.000,car_north_peak_002_rider,-243.003,491.301,30.120,true
11.000,car_north_peak_003_rider,-246.120,504.160,30.120,true
11.000,ue_n001_0001,-240.434,501.673,30.120,true
11.000,car_north_peak_004,-246.052,514.528,30.120,true
12.000,car_north_peak_001_rider,-246.267,462.493,30.114,true
12.000,car_north_peak_002_rider,-243.033,486.722,30.120,true
12.000,car_north_peak_003_rider,-246.158,498.332,30.120,true
12.000,ue_n001_0001,-241.839,501.695,30.120,true
12.000,car_north_peak_004,-246.067,512.238,30.120,true
13.000,car_north_peak_001_rider,-246.214,456.861,30.110,true
13.000,car_north_peak_002_rider,-243.063,482.142,30.120,true
13.000,car_north_peak_003_rider,-246.196,492.502,30.120,true
13.000,ue_n001_0001,-243.257,501.718,30.120,true
13.000,car_north_peak_004,-246.096,507.838,30.120,true
13.000,car_north_peak_005,-246.050,514.880,30.120,true
14.000,car_north_peak_001_rider,-246.162,451.219,30.105,true
14.000,car_north_peak_002_rider,-243.093,477.541,30.120,true
14.000,car_north_peak_003_rider,-246.234,486.675,30.120,true
14.000,ue_n001_0001,-244.616,501.740,30.120,true
14.000,car_north_peak_004,-246.133,502.117,30.120,true
14.000,car_north_peak_005,-246.057,513.833,30.120,true
15.000,car_north_peak_001_rider,-246.109,445.601,30.101,true
15.000,car_north_peak_002_rider,-243.123,472.955,30.120,true
15.000,car_north_peak_003_rider,-246.271,480.853,30.120,true
15.000,ue_n001_0001,-246.032,501.762,30.120,true
15.000,car_north_peak_004,-246.170,496.371,30.120,true
