# KHU_Final seed=27, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001,-246.050,514.880,30.120,true
2.000,car_north_peak_001,-246.058,513.594,30.120,true
3.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
3.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
3.000,car_north_peak_004_rider,-250.450,514.909,30.120,true
3.000,ue_n043_0001,-347.846,83.727,33.470,true
3.000,car_north_peak_001,-246.080,510.246,30.120,true
4.000,car_north_peak_002_rider,-246.050,514.880,30.120,true
4.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
4.000,car_north_peak_004_rider,-250.450,514.909,30.120,true
4.000,ue_n043_0001,-348.423,84.938,33.460,true
4.000,car_north_peak_001,-246.106,506.202,30.120,true
5.000,car_north_peak_002_rider,-246.057,513.827,30.120,true
5.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
5.000,car_north_peak_004_rider,-250.450,514.909,30.120,true
5.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
5.000,ue_n043_0001,-349.015,86.154,33.429,true
5.000,car_north_peak_001,-246.133,502.137,30.120,true
6.000,car_north_peak_002_rider,-246.078,510.584,30.120,true
6.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
6.000,car_north_peak_004_rider,-250.450,514.909,30.120,true
6.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
6.000,ue_n043_0001,-349.639,87.442,33.365,true
6.000,car_north_peak_001,-246.159,498.090,30.120,true
7.000,car_north_peak_002_rider,-246.108,506.000,30.120,true
7.000,car_north_peak_003_rider,-246.050,514.880,30.120,true
7.000,car_north_peak_004_rider,-250.450,514.909,30.120,true
7.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
7.000,ue_n001_0001,-236.145,501.604,30.120,true
7.000,ue_n043_0001,-350.264,88.731,33.270,true
7.000,car_north_peak_001,-246.186,494.054,30.120,true
8.000,car_north_peak_002_rider,-246.136,501.630,30.120,true
8.000,car_north_peak_003_rider,-246.057,513.834,30.120,true
8.000,car_north_peak_004_rider,-250.450,514.909,30.120,true
8.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
8.000,ue_n001_0001,-237.558,501.627,30.120,true
8.000,ue_n043_0001,-350.870,89.984,33.170,true
8.000,car_north_peak_001,-246.212,490.024,30.120,true
9.000,car_north_peak_002_rider,-246.164,497.383,30.120,true
9.000,car_north_peak_003_rider,-246.078,510.606,30.120,true
9.000,car_north_peak_004_rider,-250.450,514.909,30.120,true
9.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
9.000,ue_n001_0001,-238.951,501.649,30.120,true
9.000,ue_n043_0001,-351.471,91.236,33.046,true
9.000,car_north_peak_001,-246.238,485.971,30.120,true
10.000,car_north_peak_002_rider,-246.191,493.213,30.120,true
10.000,car_north_peak_003_rider,-246.109,505.874,30.120,true
10.000,car_north_peak_004_rider,-246.050,514.880,30.120,true
10.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
10.000,ue_n001_0001,-240.315,501.671,30.120,true
10.000,ue_n043_0001,-352.072,92.478,32.894,true
10.000,car_north_peak_001,-246.264,481.933,30.120,true
11.000,car_north_peak_002_rider,-246.218,489.096,30.120,true
11.000,car_north_peak_003_rider,-246.139,501.162,30.120,true
11.000,car_north_peak_004_rider,-246.057,513.820,30.120,true
11.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
11.000,ue_n001_0001,-241.664,501.692,30.120,true
11.000,ue_n043_0001,-352.670,93.725,32.739,true
11.000,car_north_peak_001,-246.291,477.893,30.120,true
12.000,car_north_peak_002_rider,-246.244,485.008,30.120,true
12.000,car_north_peak_003_rider,-246.168,496.687,30.120,true
12.000,car_north_peak_004_rider,-246.078,510.632,30.120,true
12.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
12.000,ue_n001_0001,-243.038,501.714,30.120,true
12.000,ue_n043_0001,-353.272,94.958,32.555,true
12.000,car_north_peak_001,-246.317,473.855,30.120,true
13.000,car_north_peak_002_rider,-246.271,480.951,30.120,true
13.000,car_north_peak_003_rider,-246.196,492.407,30.120,true
13.000,car_north_peak_004_rider,-246.110,505.595,30.120,true
13.000,car_north_peak_005_rider,-246.050,514.880,30.120,true
13.000,ue_n001_0001,-244.440,501.737,30.120,true
13.000,ue_n042_0001,-371.454,178.995,28.390,true
13.000,ue_n043_0001,-353.866,96.185,32.360,true
13.000,car_north_peak_001,-246.335,469.830,30.120,true
14.000,car_north_peak_002_rider,-246.297,476.921,30.120,true
14.000,car_north_peak_003_rider,-246.223,488.229,30.120,true
14.000,car_north_peak_004_rider,-246.143,500.632,30.120,true
