# KHU_Final seed=17, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
2.000,car_north_peak_001,-246.050,514.880,30.120,true
3.000,car_north_peak_001,-246.058,513.614,30.120,true
4.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
4.000,ue_n043_0001,-348.706,85.951,33.376,true
4.000,car_north_peak_001,-246.080,510.231,30.120,true
5.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
5.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
5.000,ue_n043_0001,-347.392,85.474,33.372,true
5.000,car_north_peak_001,-246.113,505.192,30.120,true
5.000,car_north_peak_002,-246.052,514.638,30.120,true
6.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
6.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
6.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
6.000,ue_n043_0001,-346.072,84.995,33.367,true
6.000,car_north_peak_001,-246.147,500.001,30.120,true
6.000,car_north_peak_002,-246.066,512.444,30.120,true
7.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
7.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
7.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
7.000,ue_n043_0001,-344.729,84.507,33.362,true
7.000,car_north_peak_001,-246.181,494.801,30.120,true
7.000,car_north_peak_002,-246.093,508.265,30.120,true
8.000,car_north_peak_003_rider,-246.052,514.639,30.120,true
8.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
8.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
8.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
8.000,ue_n043_0001,-343.380,84.017,33.357,true
8.000,car_north_peak_001,-246.214,489.617,30.120,true
8.000,car_north_peak_002,-246.128,502.831,30.120,true
9.000,car_north_peak_003_rider,-246.065,512.506,30.120,true
9.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
9.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
9.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
9.000,ue_n042_0001,-369.249,182.067,28.370,true
9.000,ue_n043_0001,-342.025,83.526,33.353,true
9.000,car_north_peak_001,-246.248,484.425,30.120,true
9.000,car_north_peak_002,-246.164,497.377,30.120,true
10.000,car_north_peak_003_rider,-246.093,508.235,30.120,true
10.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
10.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
10.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
10.000,ue_n042_0001,-369.627,182.599,28.370,true
10.000,ue_n043_0001,-340.695,83.043,33.348,true
10.000,car_north_peak_001,-246.282,479.221,30.120,true
10.000,car_north_peak_002,-246.199,491.936,30.120,true
11.000,car_north_peak_003_rider,-246.133,502.135,30.120,true
11.000,car_north_peak_004_rider,-246.052,514.634,30.120,true
11.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
11.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
11.000,ue_n042_0001,-369.829,183.994,28.370,true
11.000,ue_n043_0001,-339.430,82.584,33.344,true
11.000,car_north_peak_001,-246.316,474.017,30.120,true
11.000,car_north_peak_002,-246.234,486.577,30.120,true
12.000,car_north_peak_003_rider,-246.174,495.849,30.120,true
12.000,car_north_peak_004_rider,-246.066,512.372,30.120,true
12.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
12.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
12.000,ue_n042_0001,-370.018,185.361,28.370,true
12.000,ue_n043_0001,-338.122,82.109,33.339,true
12.000,car_north_peak_001,-246.326,468.822,30.119,true
12.000,car_north_peak_002,-246.269,481.289,30.120,true
13.000,car_north_peak_003_rider,-246.213,489.774,30.120,true
13.000,car_north_peak_004_rider,-246.095,507.995,30.120,true
13.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
13.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
13.000,ue_n042_0001,-370.216,186.746,28.370,true
13.000,ue_n043_0001,-336.812,81.634,33.334,true
13.000,car_north_peak_001,-246.278,463.645,30.115,true
13.000,car_north_peak_002,-246.303,476.029,30.120,true
14.000,car_north_peak_003_rider,-246.251,484.001,30.120,true
14.000,car_north_peak_004_rider,-246.133,502.203,30.120,true
14.000,car_north_peak_005_rider,-242.852,514.620,30.120,true
14.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
14.000,ue_n042_0001,-370.407,188.111,28.370,true
14.000,ue_n043_0001,-335.499,81.157,33.330,true
14.000,car_north_peak_001,-246.229,458.455,30.111,true
14.000,car_north_peak_002,-246.337,470.802,30.120,true
15.000,car_north_peak_003_rider,-246.287,478.451,30.120,true
15.000,car_north_peak_004_rider,-246.171,496.336,30.120,true
15.000,car_north_peak_005_rider,-242.866,512.450,30.120,true
15.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
15.000,ue_n042_0001,-370.601,189.520,28.370,true
15.000,ue_n043_0001,-334.213,80.690,33.325,true
15.000,ue_ujeongwon_0001,-309.507,404.650,24.690,true
15.000,car_north_peak_001,-246.181,453.267,30.107,true
15.000,car_north_peak_002,-246.296,465.587,30.116,true
16.000,car_north_peak_003_rider,-246.322,473.021,30.120,true
16.000,car_north_peak_004_rider,-246.209,490.492,30.120,true
16.000,car_north_peak_005_rider,-242.893,508.258,30.120,true
16.000,car_north_peak_006_rider,-246.050,514.880,30.120,true
16.000,ue_n001_0001,-228.510,498.672,30.130,true
16.000,ue_n042_0001,-370.802,190.899,28.370,true
16.000,ue_n043_0001,-332.922,80.221,33.321,true
16.000,ue_ujeongwon_0001,-310.177,403.451,24.690,true
16.000,car_north_peak_001,-246.132,448.067,30.103,true
16.000,car_north_peak_002,-246.247,460.369,30.112,true
17.000,car_north_peak_003_rider,-246.315,467.661,30.118,true
17.000,car_north_peak_004_rider,-246.247,484.638,30.120,true
17.000,car_north_peak_005_rider,-242.928,502.809,30.120,true
17.000,car_north_peak_006_rider,-246.057,513.832,30.120,true
17.000,ue_n001_0001,-227.155,498.297,30.135,true
17.000,ue_n042_0001,-370.987,192.240,28.370,true
17.000,ue_n043_0001,-331.617,79.748,33.316,true
17.000,ue_ujeongwon_0001,-310.345,402.258,24.690,true
17.000,car_north_peak_001,-246.133,442.849,30.100,true
17.000,car_north_peak_002,-246.198,455.141,30.108,true
18.000,car_north_peak_003_rider,-246.266,462.374,30.114,true
18.000,car_north_peak_004_rider,-246.285,478.793,30.120,true
18.000,car_north_peak_005_rider,-242.964,497.373,30.120,true
18.000,car_north_peak_006_rider,-246.078,510.605,30.120,true
18.000,ue_n001_0001,-225.814,497.926,30.139,true
18.000,ue_n042_0001,-371.181,193.618,28.370,true
18.000,ue_n043_0001,-330.324,79.278,33.311,true
18.000,ue_ujeongwon_0001,-309.351,401.259,24.690,true
18.000,car_north_peak_001,-246.222,437.666,30.100,true
18.000,car_north_peak_002,-246.150,449.953,30.104,true
19.000,car_north_peak_003_rider,-246.217,457.136,30.110,true
19.000,car_north_peak_004_rider,-246.323,472.947,30.120,true
19.000,car_north_peak_005_rider,-242.999,491.933,30.120,true
19.000,car_north_peak_006_rider,-246.112,505.389,30.120,true
19.000,ue_n001_0001,-224.466,497.553,30.144,true
19.000,ue_n042_0001,-371.368,194.933,28.370,true
19.000,ue_n043_0001,-329.007,78.800,33.307,true
19.000,ue_ujeongwon_0001,-308.356,400.256,24.690,true
19.000,car_north_peak_001,-246.311,432.486,30.100,true
19.000,car_north_peak_002,-246.101,444.764,30.100,true
20.000,car_north_peak_003_rider,-246.168,451.926,30.106,true
20.000,car_north_peak_004_rider,-246.310,467.107,30.118,true
20.000,car_north_peak_005_rider,-243.035,486.493,30.120,true
20.000,car_north_peak_006_rider,-246.149,499.671,30.120,true
20.000,ue_n001_0001,-223.104,497.176,30.148,true
20.000,ue_n042_0001,-371.566,196.374,28.370,true
20.000,ue_n043_0001,-327.664,78.313,33.302,true
20.000,ue_ujeongwon_0001,-307.374,399.261,24.690,true
20.000,car_north_peak_001,-246.405,427.278,30.100,true
20.000,car_north_peak_002,-246.189,439.571,30.100,true
21.000,car_north_peak_003_rider,-246.120,446.718,30.102,true
21.000,car_north_peak_004_rider,-246.255,461.252,30.113,true
21.000,car_north_peak_005_rider,-243.070,481.049,30.120,true
