# KHU_Final seed=7, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001_rider,-246.050,514.880,30.120,true
2.000,car_north_peak_001_rider,-246.057,513.812,30.120,true
3.000,car_north_peak_001_rider,-246.078,510.613,30.120,true
4.000,car_north_peak_001_rider,-246.112,505.317,30.120,true
4.000,car_north_peak_002,-246.051,514.735,30.120,true
5.000,car_north_peak_001_rider,-246.152,499.198,30.120,true
5.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
5.000,ue_n001_0001,-227.964,498.521,30.132,true
5.000,car_north_peak_002,-246.063,512.845,30.120,true
6.000,car_north_peak_001_rider,-246.192,493.087,30.120,true
6.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
6.000,ue_n001_0001,-226.617,498.148,30.137,true
6.000,car_north_peak_002,-246.089,508.875,30.120,true
7.000,car_north_peak_001_rider,-246.232,486.968,30.120,true
7.000,car_north_peak_003_rider,-246.051,514.735,30.120,true
7.000,ue_n001_0001,-225.266,497.774,30.141,true
7.000,car_north_peak_002,-246.128,502.933,30.120,true
8.000,car_north_peak_001_rider,-246.271,480.866,30.120,true
8.000,car_north_peak_003_rider,-246.064,512.796,30.120,true
8.000,ue_n001_0001,-223.913,497.400,30.146,true
8.000,car_north_peak_002,-246.170,496.447,30.120,true
9.000,car_north_peak_001_rider,-246.311,474.762,30.120,true
9.000,car_north_peak_003_rider,-246.090,508.673,30.120,true
9.000,car_north_peak_004_rider,-249.050,514.900,30.120,true
9.000,ue_n001_0001,-222.586,497.032,30.150,true
9.000,ue_n001_0002,-231.954,495.103,30.120,true
9.000,car_north_peak_002,-246.212,489.965,30.120,true
10.000,car_north_peak_001_rider,-246.324,468.653,30.119,true
10.000,car_north_peak_003_rider,-242.927,503.015,30.120,true
10.000,car_north_peak_004_rider,-246.052,514.641,30.120,true
10.000,ue_n001_0001,-221.236,496.659,30.155,true
10.000,ue_n001_0002,-231.978,493.691,30.120,true
10.000,car_north_peak_002,-246.254,483.486,30.120,true
11.000,car_north_peak_001_rider,-246.267,462.543,30.114,true
11.000,car_north_peak_003_rider,-242.964,497.349,30.120,true
11.000,car_north_peak_004_rider,-246.065,512.524,30.120,true
11.000,ue_n001_0001,-219.866,496.280,30.159,true
11.000,ue_n001_0002,-231.996,492.297,30.120,true
11.000,ue_n043_0001,-349.627,86.285,33.380,true
11.000,car_north_peak_002,-246.296,477.008,30.120,true
12.000,car_north_peak_001_rider,-246.210,456.435,30.109,true
12.000,car_north_peak_003_rider,-243.001,491.667,30.120,true
12.000,car_north_peak_004_rider,-246.093,508.301,30.120,true
12.000,ue_n001_0001,-218.544,495.914,30.164,true
12.000,ue_n001_0002,-232.007,490.909,30.120,true
12.000,ue_n043_0001,-348.318,85.810,33.375,true
12.000,car_north_peak_002,-246.339,470.513,30.120,true
13.000,car_north_peak_001_rider,-246.153,450.318,30.104,true
13.000,car_north_peak_003_rider,-243.038,486.003,30.120,true
13.000,car_north_peak_004_rider,-246.129,502.810,30.120,true
13.000,ue_n001_0001,-217.226,495.549,30.168,true
13.000,ue_n001_0002,-232.018,489.483,30.120,true
13.000,ue_n043_0001,-347.051,85.350,33.370,true
13.000,car_north_peak_002,-246.282,464.097,30.115,true
13.000,car_north_peak_005,-246.056,514.009,30.120,true
14.000,car_north_peak_001_rider,-246.109,444.213,30.100,true
14.000,car_north_peak_003_rider,-243.075,480.316,30.120,true
14.000,car_north_peak_004_rider,-246.164,497.306,30.120,true
14.000,ue_n001_0001,-215.858,495.342,30.148,true
14.000,ue_n001_0002,-232.026,488.086,30.120,true
14.000,ue_n042_0001,-371.511,178.684,28.390,true
14.000,ue_n043_0001,-345.740,84.874,33.366,true
14.000,car_north_peak_002,-246.223,457.782,30.110,true
14.000,car_north_peak_005,-246.075,510.975,30.120,true
15.000,car_north_peak_001_rider,-248.160,438.859,30.100,true
15.000,car_north_peak_003_rider,-243.112,474.627,30.120,true
15.000,car_north_peak_004_rider,-246.200,491.800,30.120,true
15.000,ue_n001_0001,-214.454,495.288,30.104,true
15.000,ue_n001_0002,-232.032,486.667,30.200,true
15.000,ue_n042_0001,-371.262,180.042,28.389,true
15.000,ue_n043_0001,-344.439,84.402,33.361,true
15.000,car_north_peak_002,-246.164,451.509,30.105,true
15.000,car_north_peak_005,-246.105,506.430,30.120,true
16.000,car_north_peak_001_rider,-254.815,438.697,29.226,true
16.000,car_north_peak_003_rider,-243.127,468.943,30.119,true
16.000,car_north_peak_004_rider,-246.236,486.280,30.120,true
16.000,ue_n001_0001,-213.038,495.233,30.060,true
16.000,ue_n001_0002,-232.039,485.293,30.424,true
16.000,ue_n042_0001,-371.012,181.407,28.388,true
16.000,ue_n042_0002,-371.581,178.299,28.390,true
16.000,ue_n043_0001,-343.136,83.929,33.357,true
16.000,car_north_peak_002,-246.104,445.052,30.100,true
16.000,car_north_peak_005,-246.135,501.788,30.120,true
17.000,car_north_peak_001_rider,-263.666,438.739,28.116,true
17.000,car_north_peak_003_rider,-243.074,463.260,30.115,true
17.000,car_north_peak_004_rider,-246.272,480.773,30.120,true
17.000,ue_n001_0001,-211.663,495.180,30.018,true
17.000,ue_n001_0002,-232.040,483.925,30.471,true
17.000,ue_n042_0001,-370.756,182.801,28.388,true
17.000,ue_n042_0002,-371.328,179.680,28.389,true
17.000,ue_n043_0001,-341.792,83.441,33.352,true
17.000,car_north_peak_002,-246.206,438.571,30.100,true
17.000,car_north_peak_005,-246.165,497.160,30.120,true
18.000,car_north_peak_001_rider,-274.401,438.789,26.769,true
18.000,car_north_peak_003_rider,-243.021,457.591,30.110,true
18.000,car_north_peak_004_rider,-246.308,475.267,30.120,true
18.000,ue_n001_0001,-210.232,495.221,29.992,true
18.000,ue_n001_0002,-232.042,482.571,30.480,true
18.000,ue_n042_0001,-370.499,184.202,28.387,true
18.000,ue_n042_0002,-371.076,181.054,28.388,true
18.000,ue_n043_0001,-340.462,82.958,33.347,true
18.000,car_north_peak_002,-246.319,432.070,30.100,true
18.000,car_north_peak_005,-246.195,492.527,30.120,true
19.000,car_north_peak_001_rider,-284.323,438.836,25.525,true
19.000,car_north_peak_003_rider,-242.968,451.911,30.106,true
19.000,car_north_peak_004_rider,-246.335,469.758,30.120,true
19.000,ue_n001_0001,-208.825,495.283,29.970,true
19.000,ue_n001_0002,-232.049,481.169,30.480,true
19.000,ue_n042_0001,-370.249,185.572,28.386,true
19.000,ue_n042_0002,-370.828,182.411,28.388,true
19.000,ue_n043_0001,-339.166,82.488,33.343,true
19.000,ue_n043_0002,-348.544,85.892,33.376,true
19.000,car_north_peak_002,-246.436,425.597,30.100,true
19.000,car_north_peak_005,-246.226,487.891,30.120,true
20.000,car_north_peak_001_rider,-291.466,438.869,24.630,true
20.000,car_north_peak_003_rider,-242.915,446.242,30.101,true
20.000,car_north_peak_004_rider,-246.283,464.259,30.115,true
20.000,ue_n001_0001,-207.445,495.412,29.984,true
20.000,ue_n001_0002,-232.056,479.743,30.480,true
20.000,ue_n042_0001,-370.001,186.921,28.385,true
20.000,ue_n042_0002,-370.579,183.770,28.387,true
20.000,ue_n043_0001,-337.847,82.009,33.338,true
20.000,ue_n043_0002,-347.202,85.405,33.371,true
20.000,car_north_peak_002,-246.553,419.120,30.100,true
20.000,car_north_peak_005,-246.256,483.253,30.120,true
21.000,car_north_peak_001_rider,-298.765,435.514,24.644,true
21.000,car_north_peak_003_rider,-242.971,440.577,30.100,true
21.000,car_north_peak_004_rider,-246.232,458.743,30.111,true
21.000,ue_n001_0001,-206.047,495.543,29.998,true
21.000,ue_n001_0002,-232.062,478.379,30.480,true
21.000,ue_n042_0001,-369.748,188.304,28.385,true
21.000,ue_n042_0002,-370.325,185.155,28.386,true
21.000,ue_n042_0003,-368.616,181.785,28.370,true
21.000,ue_n043_0001,-336.574,81.547,33.333,true
21.000,ue_n043_0002,-345.859,84.917,33.366,true
21.000,car_north_peak_002,-246.594,412.622,30.100,true
21.000,car_north_peak_005,-246.286,478.618,30.120,true
22.000,car_north_peak_001_rider,-299.604,428.325,24.665,true
22.000,car_north_peak_003_rider,-243.068,434.900,30.100,true
22.000,car_north_peak_004_rider,-246.180,453.233,30.107,true
22.000,ue_n001_0001,-204.653,495.642,30.010,true
22.000,ue_n001_0002,-232.069,476.985,30.480,true
22.000,ue_n042_0001,-369.502,189.650,28.384,true
22.000,ue_n042_0002,-370.068,186.555,28.385,true
22.000,ue_n042_0003,-369.653,181.907,28.370,true
22.000,ue_n042_0004,-369.221,181.430,28.370,true
22.000,ue_n043_0001,-335.248,81.066,33.329,true
22.000,ue_n043_0002,-344.546,84.441,33.362,true
22.000,car_north_peak_002,-246.584,406.130,30.100,true
22.000,car_north_peak_005,-246.316,473.980,30.120,true
