# KHU_Final seed=28, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
3.000,car_north_peak_001_rider,-246.050,514.855,30.120,true
3.000,ue_ujeongwon_0001,-309.722,404.264,24.690,true
4.000,car_north_peak_001_rider,-246.060,513.370,30.120,true
4.000,ue_ujeongwon_0001,-310.417,403.022,24.690,true
5.000,car_north_peak_001_rider,-246.083,509.886,30.120,true
5.000,ue_ujeongwon_0001,-310.027,401.939,24.690,true
6.000,car_north_peak_001_rider,-246.117,504.518,30.120,true
6.000,car_north_peak_002_rider,-246.050,514.880,30.120,true
6.000,ue_ujeongwon_0001,-309.061,400.968,24.690,true
7.000,car_north_peak_001_rider,-246.155,498.703,30.120,true
7.000,car_north_peak_002_rider,-246.057,513.840,30.120,true
7.000,ue_ujeongwon_0001,-308.091,399.988,24.690,true
8.000,car_north_peak_001_rider,-246.193,492.889,30.120,true
8.000,car_north_peak_002_rider,-246.077,510.665,30.120,true
8.000,ue_ujeongwon_0001,-307.115,399.000,24.690,true
9.000,car_north_peak_001_rider,-246.231,487.087,30.120,true
9.000,car_north_peak_002_rider,-246.112,505.423,30.120,true
9.000,ue_ujeongwon_0001,-306.145,398.023,24.690,true
9.000,car_north_peak_003,-246.051,514.735,30.120,true
10.000,car_north_peak_001_rider,-246.269,481.280,30.120,true
10.000,car_north_peak_002_rider,-246.151,499.322,30.120,true
10.000,ue_n043_0001,-349.379,86.195,33.379,true
10.000,ue_ujeongwon_0001,-305.173,397.044,24.690,true
10.000,car_north_peak_003,-246.063,512.826,30.120,true
11.000,car_north_peak_001_rider,-246.306,475.478,30.120,true
11.000,car_north_peak_002_rider,-246.191,493.233,30.120,true
11.000,ue_n043_0001,-348.091,85.728,33.374,true
11.000,ue_ujeongwon_0001,-304.188,396.051,24.690,true
11.000,car_north_peak_003,-246.089,508.821,30.120,true
12.000,car_north_peak_001_rider,-246.334,469.651,30.119,true
12.000,car_north_peak_002_rider,-246.231,487.136,30.120,true
12.000,ue_n043_0001,-346.771,85.248,33.369,true
12.000,ue_ujeongwon_0001,-303.196,395.053,24.690,true
12.000,car_north_peak_003,-246.120,504.063,30.120,true
12.000,car_north_peak_004,-246.054,514.217,30.120,true
13.000,car_north_peak_001_rider,-246.280,463.839,30.115,true
13.000,car_north_peak_002_rider,-246.270,481.029,30.120,true
13.000,ue_n043_0001,-345.497,84.786,33.365,true
13.000,ue_ujeongwon_0001,-302.249,394.094,24.690,true
13.000,car_north_peak_003,-246.151,499.298,30.120,true
13.000,car_north_peak_004,-246.072,511.438,30.120,true
14.000,car_north_peak_001_rider,-246.225,458.023,30.110,true
14.000,car_north_peak_002_rider,-246.310,474.924,30.120,true
14.000,ue_n043_0001,-344.172,84.305,33.360,true
14.000,ue_ujeongwon_0001,-301.251,393.084,24.690,true
14.000,car_north_peak_003,-246.182,494.534,30.120,true
14.000,car_north_peak_004,-246.103,506.785,30.120,true
15.000,car_north_peak_001_rider,-246.171,452.227,30.106,true
15.000,car_north_peak_002_rider,-246.326,468.830,30.119,true
15.000,ue_n043_0001,-342.812,83.811,33.355,true
15.000,ue_ujeongwon_0001,-300.286,392.113,24.690,true
15.000,car_north_peak_003,-246.213,489.764,30.120,true
15.000,car_north_peak_004,-246.135,501.863,30.120,true
16.000,car_north_peak_001_rider,-246.117,446.411,30.101,true
16.000,car_north_peak_002_rider,-246.269,462.722,30.114,true
16.000,ue_n043_0001,-341.538,83.349,33.351,true
16.000,ue_ujeongwon_0001,-299.315,391.131,24.690,true
16.000,car_north_peak_003,-246.244,484.996,30.120,true
16.000,car_north_peak_004,-246.166,497.003,30.120,true
17.000,car_north_peak_001_rider,-246.649,440.660,30.100,true
17.000,car_north_peak_002_rider,-246.212,456.626,30.109,true
17.000,ue_n043_0001,-340.200,82.863,33.346,true
17.000,ue_ujeongwon_0001,-298.327,390.131,24.690,true
17.000,car_north_peak_003,-246.275,480.231,30.120,true
17.000,car_north_peak_004,-246.198,492.177,30.120,true
18.000,car_north_peak_001_rider,-251.522,438.681,29.639,true
18.000,car_north_peak_002_rider,-246.155,450.528,30.105,true
18.000,ue_n043_0001,-338.932,82.403,33.342,true
18.000,ue_n043_0002,-347.733,83.493,33.470,true
18.000,ue_ujeongwon_0001,-297.327,389.124,24.690,true
18.000,car_north_peak_003,-246.306,475.474,30.120,true
18.000,car_north_peak_004,-246.229,487.366,30.120,true
19.000,car_north_peak_001_rider,-259.202,438.718,28.676,true
19.000,car_north_peak_002_rider,-246.104,444.432,30.100,true
19.000,ue_n043_0001,-337.624,81.928,33.337,true
19.000,ue_n043_0002,-348.332,84.740,33.460,true
19.000,ue_ujeongwon_0001,-296.324,388.114,24.690,true
19.000,car_north_peak_003,-246.338,470.691,30.120,true
19.000,car_north_peak_004,-246.260,482.575,30.120,true
