# KHU_Final seed=664, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
2.000,ue_n042_0001,-371.505,178.713,28.390,true
3.000,ue_n042_0001,-371.250,180.104,28.389,true
4.000,ue_n042_0001,-370.999,181.477,28.388,true
5.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
5.000,ue_n042_0001,-370.743,182.875,28.388,true
5.000,car_north_peak_001,-246.053,514.384,30.120,true
6.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
6.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
6.000,ue_n042_0001,-370.489,184.261,28.387,true
6.000,car_north_peak_001,-246.070,511.828,30.120,true
7.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
7.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
7.000,ue_n042_0001,-370.238,185.629,28.386,true
7.000,ue_ujeongwon_0001,-309.711,404.284,24.690,true
7.000,car_north_peak_001,-246.098,507.457,30.120,true
8.000,car_north_peak_002_rider,-246.052,514.519,30.120,true
8.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
8.000,ue_n042_0001,-369.990,186.986,28.385,true
8.000,ue_ujeongwon_0001,-310.409,403.037,24.690,true
8.000,car_north_peak_001,-246.129,502.818,30.120,true
9.000,car_north_peak_002_rider,-246.068,512.160,30.120,true
9.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
9.000,ue_n042_0001,-369.740,188.347,28.385,true
9.000,ue_ujeongwon_0001,-309.979,401.891,24.690,true
9.000,car_north_peak_001,-246.159,498.170,30.120,true
10.000,car_north_peak_002_rider,-246.096,507.844,30.120,true
10.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
10.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
10.000,ue_n042_0001,-369.491,189.705,28.384,true
10.000,ue_ujeongwon_0001,-309.000,400.907,24.690,true
10.000,car_north_peak_001,-246.189,493.522,30.120,true
11.000,car_north_peak_002_rider,-246.126,503.134,30.120,true
11.000,car_north_peak_003_rider,-246.052,514.521,30.120,true
11.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
11.000,ue_n042_0001,-369.243,191.060,28.383,true
11.000,ue_ujeongwon_0001,-308.023,399.918,24.690,true
11.000,car_north_peak_001,-246.219,488.871,30.120,true
12.000,car_north_peak_002_rider,-246.157,498.435,30.120,true
12.000,car_north_peak_003_rider,-246.068,512.174,30.120,true
12.000,car_north_peak_006_rider,-249.050,514.900,30.120,true
12.000,ue_n042_0001,-369.000,192.389,28.382,true
12.000,ue_ujeongwon_0001,-307.056,398.941,24.690,true
