# KHU_Final seed=118, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001_rider,-246.050,514.808,30.120,true
2.000,car_north_peak_001_rider,-246.061,513.159,30.120,true
2.000,ue_n001_0001,-228.389,498.638,30.131,true
3.000,car_north_peak_001_rider,-246.086,509.419,30.120,true
3.000,ue_n001_0001,-227.064,498.272,30.135,true
4.000,car_north_peak_001_rider,-246.122,503.891,30.120,true
4.000,car_north_peak_002_rider,-246.050,514.807,30.120,true
4.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
4.000,ue_n001_0001,-225.739,497.905,30.140,true
5.000,car_north_peak_001_rider,-246.159,498.186,30.120,true
5.000,car_north_peak_002_rider,-246.062,513.092,30.120,true
5.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
5.000,ue_n001_0001,-224.425,497.541,30.144,true
6.000,car_north_peak_001_rider,-246.196,492.485,30.120,true
6.000,car_north_peak_002_rider,-246.086,509.318,30.120,true
6.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
6.000,ue_n001_0001,-223.080,497.169,30.148,true
7.000,car_north_peak_001_rider,-246.233,486.779,30.120,true
7.000,car_north_peak_002_rider,-246.122,503.770,30.120,true
7.000,car_north_peak_003_rider,-246.050,514.807,30.120,true
7.000,ue_n001_0001,-221.710,496.790,30.153,true
7.000,ue_n042_0001,-369.392,182.130,28.370,true
8.000,car_north_peak_001_rider,-246.270,481.080,30.120,true
8.000,car_north_peak_002_rider,-246.160,497.991,30.120,true
8.000,car_north_peak_003_rider,-246.062,513.075,30.120,true
8.000,ue_n001_0001,-220.371,496.420,30.157,true
8.000,ue_n042_0001,-369.647,182.742,28.370,true
8.000,ue_n043_0001,-348.968,86.046,33.377,true
9.000,car_north_peak_001_rider,-246.307,475.382,30.120,true
9.000,car_north_peak_002_rider,-246.198,492.214,30.120,true
9.000,car_north_peak_003_rider,-246.087,509.211,30.120,true
9.000,ue_n001_0001,-219.014,496.044,30.162,true
9.000,ue_n042_0001,-369.848,184.136,28.370,true
9.000,ue_n043_0001,-347.656,85.570,33.373,true
10.000,car_north_peak_001_rider,-246.334,469.677,30.119,true
10.000,car_north_peak_002_rider,-246.235,486.441,30.120,true
10.000,car_north_peak_003_rider,-246.122,503.770,30.120,true
10.000,ue_n001_0001,-217.649,495.666,30.166,true
10.000,ue_n042_0001,-370.041,185.528,28.370,true
10.000,ue_n043_0001,-346.392,85.111,33.368,true
10.000,ue_ujeongwon_0001,-309.498,404.665,24.690,true
10.000,car_north_peak_004,-246.053,514.388,30.120,true
11.000,car_north_peak_001_rider,-246.281,463.979,30.115,true
11.000,car_north_peak_002_rider,-246.273,480.678,30.120,true
11.000,car_north_peak_003_rider,-246.158,498.226,30.120,true
11.000,ue_n001_0001,-216.243,495.357,30.160,true
11.000,ue_n042_0001,-370.242,186.920,28.370,true
11.000,ue_n043_0001,-345.090,84.638,33.364,true
11.000,ue_n043_0002,-348.033,84.120,33.470,true
11.000,ue_ujeongwon_0001,-310.184,403.439,24.690,true
11.000,car_north_peak_004,-246.070,511.825,30.120,true
12.000,car_north_peak_001_rider,-246.228,458.280,30.111,true
12.000,car_north_peak_002_rider,-246.310,474.917,30.120,true
12.000,car_north_peak_003_rider,-246.194,492.701,30.120,true
12.000,ue_n001_0001,-214.823,495.302,30.116,true
12.000,ue_n042_0001,-370.434,188.310,28.370,true
12.000,ue_n043_0001,-343.780,84.163,33.359,true
12.000,ue_n043_0002,-348.652,85.391,33.449,true
12.000,ue_ujeongwon_0001,-310.349,402.262,24.690,true
12.000,car_north_peak_004,-246.100,507.242,30.120,true
12.000,car_north_peak_005,-246.050,514.880,30.120,true
13.000,car_north_peak_001_rider,-246.174,452.579,30.106,true
13.000,car_north_peak_002_rider,-246.329,469.132,30.119,true
13.000,car_north_peak_003_rider,-246.230,487.166,30.120,true
13.000,ue_n001_0001,-213.409,495.247,30.072,true
13.000,ue_n042_0001,-370.621,189.665,28.370,true
13.000,ue_n043_0001,-342.494,83.696,33.354,true
13.000,ue_n043_0002,-349.262,86.668,33.405,true
13.000,ue_ujeongwon_0001,-309.370,401.279,24.690,true
13.000,car_north_peak_004,-246.136,501.706,30.120,true
13.000,car_north_peak_005,-246.058,513.607,30.120,true
14.000,car_north_peak_001_rider,-246.121,446.873,30.102,true
14.000,car_north_peak_002_rider,-246.275,463.367,30.115,true
14.000,car_north_peak_003_rider,-246.266,481.635,30.120,true
14.000,ue_n001_0001,-212.015,495.193,30.029,true
14.000,ue_n042_0001,-370.822,191.048,28.370,true
14.000,ue_n043_0001,-341.156,83.210,33.350,true
14.000,ue_n043_0002,-349.860,87.904,33.335,true
14.000,ue_ujeongwon_0001,-308.375,400.276,24.690,true
14.000,car_north_peak_004,-246.172,496.155,30.120,true
14.000,car_north_peak_005,-246.081,510.191,30.120,true
15.000,car_north_peak_001_rider,-246.481,441.206,30.100,true
15.000,car_north_peak_002_rider,-246.221,457.609,30.110,true
15.000,car_north_peak_003_rider,-246.302,476.097,30.120,true
15.000,ue_n001_0001,-210.576,495.206,29.997,true
15.000,ue_n042_0001,-371.010,192.405,28.370,true
15.000,ue_n043_0001,-339.842,82.733,33.345,true
15.000,ue_n043_0002,-350.469,89.160,33.231,true
15.000,ue_ujeongwon_0001,-307.358,399.245,24.690,true
15.000,car_north_peak_004,-246.208,490.599,30.120,true
15.000,car_north_peak_005,-246.116,504.662,30.120,true
15.000,car_north_peak_006,-246.052,514.637,30.120,true
16.000,car_north_peak_001_rider,-250.771,438.678,29.733,true
16.000,car_north_peak_002_rider,-246.168,451.845,30.106,true
16.000,car_north_peak_003_rider,-246.338,470.551,30.120,true
16.000,ue_n001_0001,-209.184,495.266,29.975,true
16.000,ue_n042_0001,-371.209,193.790,28.370,true
16.000,ue_n043_0001,-338.520,82.254,33.340,true
16.000,ue_n043_0002,-351.096,90.466,33.125,true
16.000,ue_ujeongwon_0001,-306.352,398.231,24.690,true
16.000,car_north_peak_004,-246.244,485.061,30.120,true
16.000,car_north_peak_005,-246.156,498.596,30.120,true
16.000,car_north_peak_006,-246.066,512.427,30.120,true
17.000,car_north_peak_001_rider,-258.198,438.713,28.802,true
17.000,car_north_peak_002_rider,-246.114,446.068,30.101,true
17.000,car_north_peak_003_rider,-246.291,465.020,30.116,true
17.000,ue_n001_0001,-207.799,495.379,29.981,true
17.000,ue_n042_0001,-371.402,195.178,28.370,true
17.000,ue_n043_0001,-337.211,81.778,33.336,true
17.000,ue_n043_0002,-351.699,91.697,32.985,true
17.000,ue_ujeongwon_0001,-305.347,397.219,24.690,true
17.000,car_north_peak_004,-246.280,479.517,30.120,true
17.000,car_north_peak_005,-246.194,492.719,30.120,true
17.000,car_north_peak_006,-246.094,508.085,30.120,true
18.000,car_north_peak_001_rider,-267.769,438.758,27.601,true
18.000,car_north_peak_002_rider,-246.177,440.275,30.100,true
18.000,car_north_peak_003_rider,-246.239,459.484,30.112,true
18.000,ue_n001_0001,-206.382,495.511,29.995,true
18.000,ue_n042_0001,-371.590,196.545,28.370,true
18.000,ue_n043_0001,-335.918,81.309,33.331,true
18.000,ue_n043_0002,-352.299,92.951,32.831,true
18.000,ue_ujeongwon_0001,-304.342,396.207,24.690,true
18.000,car_north_peak_004,-246.316,473.969,30.120,true
18.000,car_north_peak_005,-246.232,486.964,30.120,true
18.000,car_north_peak_006,-246.131,502.413,30.120,true
19.000,car_north_peak_001_rider,-278.686,438.810,26.232,true
19.000,car_north_peak_002_rider,-246.276,434.507,30.100,true
19.000,car_north_peak_003_rider,-246.187,453.954,30.107,true
19.000,ue_n001_0001,-204.981,495.642,30.009,true
19.000,ue_n042_0001,-371.794,197.951,28.370,true
19.000,ue_n043_0001,-334.597,80.829,33.327,true
19.000,ue_n043_0002,-352.891,94.176,32.671,true
19.000,ue_ujeongwon_0001,-303.380,395.238,24.690,true
19.000,car_north_peak_004,-246.322,468.423,30.119,true
19.000,car_north_peak_005,-246.269,481.287,30.120,true
19.000,car_north_peak_006,-246.168,496.732,30.120,true
20.000,car_north_peak_001_rider,-287.087,438.849,25.178,true
20.000,car_north_peak_002_rider,-246.379,428.729,30.100,true
20.000,car_north_peak_003_rider,-246.136,448.415,30.103,true
20.000,ue_n001_0001,-203.561,495.609,30.010,true
20.000,ue_n042_0001,-371.982,199.309,28.370,true
20.000,ue_n043_0001,-333.267,80.347,33.322,true
20.000,ue_n043_0002,-353.513,95.459,32.471,true
20.000,ue_ujeongwon_0001,-302.388,394.235,24.690,true
20.000,car_north_peak_004,-246.271,462.884,30.114,true
20.000,car_north_peak_005,-246.305,475.658,30.120,true
20.000,car_north_peak_006,-246.205,491.063,30.120,true
21.000,car_north_peak_001_rider,-294.618,438.434,24.638,true
21.000,car_north_peak_002_rider,-246.483,422.969,30.100,true
21.000,car_north_peak_003_rider,-246.132,442.890,30.100,true
21.000,ue_n001_0001,-202.207,495.568,30.010,true
21.000,ue_n042_0001,-372.169,200.677,28.370,true
21.000,ue_n043_0001,-331.942,79.866,33.317,true
21.000,ue_n043_0002,-354.111,96.706,32.271,true
21.000,ue_ujeongwon_0001,-301.389,393.223,24.690,true
21.000,car_north_peak_004,-246.219,457.326,30.110,true
21.000,car_north_peak_005,-246.338,470.058,30.120,true
21.000,car_north_peak_006,-246.242,485.388,30.120,true
22.000,car_north_peak_001_rider,-299.682,433.020,24.652,true
22.000,car_north_peak_002_rider,-246.588,417.178,30.100,true
22.000,car_north_peak_003_rider,-246.227,437.368,30.100,true
22.000,ue_n001_0001,-200.797,495.538,30.033,true
22.000,ue_n042_0001,-372.370,202.049,28.370,true
22.000,ue_n043_0001,-330.649,79.396,33.313,true
22.000,ue_n043_0002,-354.724,97.953,32.041,true
22.000,ue_ujeongwon_0001,-300.404,392.232,24.690,true
22.000,car_north_peak_004,-246.167,451.778,30.106,true
22.000,car_north_peak_005,-246.285,464.467,30.115,true
22.000,car_north_peak_006,-246.279,479.702,30.120,true
23.000,car_north_peak_001_rider,-299.419,426.706,24.670,true
23.000,car_north_peak_002_rider,-246.592,411.393,30.100,true
23.000,car_north_peak_003_rider,-246.323,431.835,30.100,true
23.000,ue_n001_0001,-199.406,495.600,30.221,true
23.000,ue_n042_0001,-372.557,203.413,28.370,true
23.000,ue_n043_0001,-329.363,78.930,33.308,true
23.000,ue_n043_0002,-355.314,99.192,31.794,true
23.000,ue_ujeongwon_0001,-299.424,391.241,24.690,true
23.000,car_north_peak_004,-246.115,446.241,30.101,true
23.000,car_north_peak_005,-246.233,458.910,30.111,true
23.000,car_north_peak_006,-246.316,474.017,30.120,true
24.000,car_north_peak_001_rider,-298.975,421.031,24.678,true
24.000,car_north_peak_002_rider,-246.583,405.616,30.100,true
24.000,car_north_peak_003_rider,-246.423,426.291,30.100,true
24.000,ue_n001_0001,-197.988,495.467,30.415,true
24.000,ue_n042_0001,-372.757,204.786,28.370,true
24.000,ue_n043_0001,-328.032,78.446,33.303,true
24.000,ue_n043_0002,-355.922,100.449,31.550,true
24.000,ue_ujeongwon_0001,-298.418,390.223,24.690,true
24.000,ue_ujeongwon_0002,-309.520,404.625,24.690,true
24.000,car_north_peak_004,-246.169,440.704,30.100,true
24.000,car_north_peak_005,-246.182,453.359,30.107,true
24.000,car_north_peak_006,-246.321,468.334,30.118,true
25.000,car_north_peak_001_rider,-298.945,415.326,24.684,true
25.000,car_north_peak_002_rider,-246.574,399.835,30.100,true
25.000,car_north_peak_003_rider,-246.523,420.756,30.100,true
25.000,ue_n001_0001,-196.591,495.289,30.599,true
25.000,ue_n042_0001,-372.947,206.168,28.370,true
25.000,ue_n043_0001,-326.734,77.975,33.299,true
25.000,ue_n043_0002,-356.523,101.690,31.291,true
25.000,ue_ujeongwon_0001,-297.450,389.248,24.690,true
25.000,ue_ujeongwon_0002,-310.230,403.355,24.690,true
25.000,ue_ujeongwon_0003,-309.478,404.434,24.690,true
25.000,car_north_peak_004,-246.265,435.159,30.100,true
25.000,car_north_peak_005,-246.130,447.811,30.102,true
25.000,car_north_peak_006,-246.268,462.646,30.114,true
26.000,car_north_peak_001_rider,-299.130,409.624,24.690,true
26.000,car_north_peak_002_rider,-246.565,394.050,30.100,true
26.000,car_north_peak_003_rider,-246.598,415.221,30.100,true
26.000,ue_n001_0001,-195.254,495.283,30.757,true
26.000,ue_n042_0001,-373.140,207.586,28.370,true
26.000,ue_n043_0001,-325.439,77.505,33.294,true
