# KHU_Final seed=761, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,ue_n042_0001,-368.616,181.785,28.370,true
2.000,ue_n042_0001,-369.537,181.948,28.370,true
3.000,ue_n042_0001,-369.734,183.321,28.370,true
4.000,ue_n042_0001,-369.925,184.684,28.370,true
4.000,ue_n042_0002,-372.211,178.415,28.390,true
5.000,ue_n042_0001,-370.117,186.083,28.370,true
5.000,ue_n042_0002,-371.080,176.762,28.390,true
6.000,ue_n042_0001,-370.319,187.473,28.370,true
6.000,ue_n042_0002,-370.046,177.755,28.385,true
6.000,car_north_peak_001,-246.050,514.880,30.120,true
7.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
7.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
7.000,ue_n042_0001,-370.511,188.864,28.370,true
7.000,ue_n042_0002,-369.042,178.719,28.380,true
7.000,car_north_peak_001,-246.057,513.826,30.120,true
8.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
8.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
8.000,ue_n042_0001,-370.705,190.217,28.370,true
8.000,ue_n042_0002,-368.063,179.659,28.375,true
8.000,car_north_peak_001,-246.078,510.642,30.120,true
9.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
9.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
9.000,ue_n042_0001,-370.904,191.639,28.370,true
9.000,ue_n042_0002,-367.065,180.618,28.370,true
9.000,ue_n043_0001,-348.562,85.899,33.376,true
9.000,car_north_peak_001,-246.111,505.457,30.120,true
9.000,car_north_peak_002,-246.051,514.732,30.120,true
10.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
10.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
10.000,ue_n042_0001,-371.095,193.029,28.370,true
10.000,ue_n042_0002,-368.751,181.845,28.370,true
10.000,ue_n043_0001,-347.289,85.436,33.371,true
10.000,car_north_peak_001,-246.148,499.828,30.120,true
10.000,car_north_peak_002,-246.064,512.741,30.120,true
11.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
11.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
11.000,ue_n042_0001,-371.293,194.387,28.370,true
11.000,ue_n042_0002,-369.555,182.075,28.370,true
11.000,ue_n043_0001,-346.021,84.976,33.367,true
11.000,car_north_peak_001,-246.184,494.215,30.120,true
11.000,car_north_peak_002,-246.091,508.622,30.120,true
12.000,car_north_peak_003_rider,-246.051,514.735,30.120,true
12.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
12.000,ue_n042_0001,-371.483,195.765,28.370,true
12.000,ue_n042_0002,-369.755,183.459,28.370,true
12.000,ue_n043_0001,-344.729,84.507,33.362,true
12.000,car_north_peak_001,-246.221,488.594,30.120,true
12.000,car_north_peak_002,-246.124,503.507,30.120,true
13.000,car_north_peak_003_rider,-246.063,512.806,30.120,true
13.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
13.000,ue_n042_0001,-371.673,197.110,28.370,true
13.000,ue_n042_0002,-369.944,184.826,28.370,true
13.000,ue_n043_0001,-343.418,84.031,33.358,true
13.000,car_north_peak_001,-246.258,482.970,30.120,true
13.000,car_north_peak_002,-246.157,498.392,30.120,true
14.000,car_north_peak_003_rider,-246.089,508.888,30.120,true
14.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
14.000,ue_n042_0001,-371.867,198.474,28.370,true
14.000,ue_n042_0002,-370.130,186.176,28.370,true
14.000,ue_n043_0001,-342.134,83.565,33.353,true
14.000,car_north_peak_001,-246.294,477.360,30.120,true
14.000,car_north_peak_002,-246.190,493.292,30.120,true
15.000,car_north_peak_003_rider,-246.124,503.578,30.120,true
15.000,car_north_peak_004_rider,-246.051,514.738,30.120,true
15.000,ue_n042_0001,-372.057,199.860,28.370,true
15.000,ue_n042_0002,-370.332,187.571,28.370,true
15.000,ue_n043_0001,-340.843,83.097,33.349,true
15.000,car_north_peak_001,-246.331,471.739,30.120,true
15.000,car_north_peak_002,-246.224,488.180,30.120,true
16.000,car_north_peak_003_rider,-246.159,498.208,30.120,true
16.000,car_north_peak_004_rider,-246.064,512.796,30.120,true
16.000,ue_n042_0001,-372.259,201.248,28.370,true
16.000,ue_n042_0002,-370.523,188.949,28.370,true
16.000,ue_n043_0001,-339.570,82.634,33.344,true
16.000,car_north_peak_001,-246.301,466.111,30.117,true
16.000,car_north_peak_002,-246.257,483.076,30.120,true
17.000,car_north_peak_003_rider,-246.193,492.842,30.120,true
17.000,car_north_peak_004_rider,-246.090,508.687,30.120,true
17.000,ue_n042_0001,-372.446,202.609,28.370,true
17.000,ue_n042_0002,-370.728,190.372,28.370,true
17.000,ue_n043_0001,-338.310,82.177,33.340,true
17.000,car_north_peak_001,-246.248,460.500,30.112,true
17.000,car_north_peak_002,-246.290,477.961,30.120,true
18.000,car_north_peak_003_rider,-246.228,487.463,30.120,true
18.000,car_north_peak_004_rider,-246.127,503.098,30.120,true
18.000,ue_n042_0001,-372.636,203.991,28.370,true
18.000,ue_n042_0002,-370.919,191.748,28.370,true
18.000,ue_n043_0001,-336.986,81.697,33.335,true
18.000,car_north_peak_001,-246.196,454.881,30.108,true
18.000,car_north_peak_002,-246.324,472.840,30.120,true
19.000,car_north_peak_003_rider,-246.263,482.104,30.120,true
19.000,car_north_peak_004_rider,-246.163,497.445,30.120,true
19.000,ue_n042_0001,-372.838,205.378,28.370,true
19.000,ue_n042_0002,-371.112,193.148,28.370,true
19.000,ue_n043_0001,-335.655,81.213,33.330,true
19.000,car_north_peak_001,-246.143,449.266,30.104,true
19.000,car_north_peak_002,-246.316,467.723,30.118,true
20.000,car_north_peak_003_rider,-246.298,476.741,30.120,true
20.000,car_north_peak_004_rider,-246.200,491.806,30.120,true
20.000,ue_n042_0001,-373.031,206.777,28.370,true
20.000,ue_n042_0002,-371.303,194.466,28.370,true
20.000,ue_n043_0001,-334.369,80.746,33.326,true
20.000,car_north_peak_001,-246.119,443.650,30.100,true
20.000,car_north_peak_002,-246.268,462.623,30.114,true
21.000,car_north_peak_003_rider,-246.333,471.384,30.120,true
21.000,car_north_peak_004_rider,-246.237,486.158,30.120,true
21.000,ue_n042_0001,-373.235,208.181,28.370,true
21.000,ue_n042_0002,-371.499,195.879,28.370,true
21.000,ue_n043_0001,-333.076,80.277,33.321,true
21.000,car_north_peak_001,-246.215,438.033,30.100,true
21.000,car_north_peak_002,-246.221,457.519,30.110,true
22.000,car_north_peak_003_rider,-246.300,466.023,30.117,true
22.000,car_north_peak_004_rider,-246.274,480.514,30.120,true
22.000,ue_n042_0001,-373.432,209.611,28.370,true
22.000,ue_n042_0002,-371.698,197.265,28.370,true
22.000,ue_n043_0001,-331.776,79.805,33.317,true
22.000,ue_ujeongwon_0001,-309.372,404.889,24.690,true
22.000,car_north_peak_001,-246.312,432.430,30.100,true
22.000,car_north_peak_002,-246.173,452.413,30.106,true
23.000,car_north_peak_003_rider,-246.250,460.654,30.112,true
23.000,car_north_peak_004_rider,-246.310,474.863,30.120,true
23.000,ue_n042_0001,-373.624,211.016,28.370,true
23.000,ue_n042_0002,-371.897,198.693,28.370,true
23.000,ue_n043_0001,-330.456,79.326,33.312,true
23.000,ue_ujeongwon_0001,-310.061,403.659,24.690,true
23.000,car_north_peak_001,-246.414,426.803,30.100,true
23.000,car_north_peak_002,-246.125,447.298,30.102,true
24.000,car_north_peak_003_rider,-246.200,455.290,30.108,true
