# KHU_Final seed=54, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,ue_n043_0001,-349.487,86.234,33.379,true
2.000,ue_n043_0001,-348.139,85.745,33.374,true
3.000,ue_n043_0001,-346.809,85.262,33.370,true
4.000,ue_n043_0001,-345.508,84.790,33.365,true
4.000,ue_ujeongwon_0001,-309.577,404.524,24.690,true
4.000,car_north_peak_001,-246.055,514.040,30.120,true
5.000,ue_n043_0001,-344.176,84.306,33.360,true
5.000,ue_ujeongwon_0001,-310.249,403.322,24.690,true
5.000,car_north_peak_001,-246.075,511.101,30.120,true
6.000,ue_n043_0001,-342.897,83.842,33.356,true
6.000,ue_ujeongwon_0001,-310.219,402.132,24.690,true
6.000,ue_ujeongwon_0002,-310.008,403.752,24.690,true
6.000,car_north_peak_001,-246.107,506.171,30.120,true
6.000,car_north_peak_002,-246.050,514.807,30.120,true
7.000,ue_n043_0001,-341.578,83.363,33.351,true
7.000,ue_ujeongwon_0001,-309.246,401.154,24.690,true
7.000,ue_ujeongwon_0002,-310.586,402.501,24.690,true
7.000,car_north_peak_001,-246.143,500.596,30.120,true
7.000,car_north_peak_002,-246.062,513.096,30.120,true
8.000,ue_n043_0001,-340.263,82.886,33.346,true
8.000,ue_n043_0002,-348.198,84.468,33.470,true
8.000,ue_ujeongwon_0001,-308.251,400.149,24.690,true
8.000,ue_ujeongwon_0002,-309.609,401.518,24.690,true
8.000,car_north_peak_001,-246.179,495.025,30.120,true
8.000,car_north_peak_002,-246.086,509.341,30.120,true
9.000,car_north_peak_004_rider,-249.050,514.900,30.120,true
9.000,ue_n043_0001,-338.918,82.398,33.342,true
9.000,ue_n043_0002,-348.805,85.721,33.440,true
9.000,ue_ujeongwon_0001,-307.292,399.178,24.690,true
9.000,ue_ujeongwon_0002,-308.619,400.523,24.690,true
9.000,car_north_peak_001,-246.216,489.449,30.120,true
9.000,car_north_peak_002,-246.123,503.604,30.120,true
9.000,car_north_peak_003,-246.053,514.369,30.120,true
10.000,car_north_peak_004_rider,-249.050,514.900,30.120,true
10.000,ue_n043_0001,-337.591,81.916,33.337,true
10.000,ue_n043_0002,-349.396,86.942,33.387,true
10.000,ue_n043_0003,-347.791,83.614,33.470,true
