# KHU_Final seed=811, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001_rider,-246.050,514.880,30.120,true
2.000,car_north_peak_001_rider,-246.058,513.585,30.120,true
2.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
3.000,car_north_peak_001_rider,-246.080,510.223,30.120,true
3.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
3.000,ue_ujeongwon_0001,-309.439,404.770,24.690,true
4.000,car_north_peak_001_rider,-246.114,504.989,30.120,true
4.000,car_north_peak_002_rider,-246.050,514.880,30.120,true
4.000,ue_n001_0001,-237.134,501.620,30.120,true
4.000,ue_ujeongwon_0001,-310.135,403.527,24.690,true
5.000,car_north_peak_001_rider,-246.151,499.409,30.120,true
5.000,car_north_peak_002_rider,-246.058,513.609,30.120,true
5.000,ue_n001_0001,-238.564,501.643,30.120,true
5.000,ue_ujeongwon_0001,-310.417,402.331,24.690,true
6.000,car_north_peak_001_rider,-246.187,493.841,30.120,true
6.000,car_north_peak_002_rider,-246.080,510.232,30.120,true
6.000,ue_n001_0001,-239.987,501.666,30.120,true
6.000,ue_ujeongwon_0001,-309.416,401.324,24.690,true
7.000,car_north_peak_001_rider,-246.223,488.279,30.120,true
7.000,car_north_peak_002_rider,-246.113,505.263,30.120,true
7.000,ue_n001_0001,-241.412,501.688,30.120,true
7.000,ue_ujeongwon_0001,-308.494,400.396,24.690,true
7.000,car_north_peak_003,-246.052,514.643,30.120,true
8.000,car_north_peak_001_rider,-246.259,482.715,30.120,true
8.000,car_north_peak_002_rider,-246.146,500.146,30.120,true
8.000,ue_n001_0001,-242.795,501.710,30.120,true
8.000,ue_ujeongwon_0001,-307.496,399.384,24.690,true
8.000,car_north_peak_003,-246.065,512.552,30.120,true
9.000,car_north_peak_001_rider,-246.296,477.146,30.120,true
9.000,car_north_peak_002_rider,-246.179,495.032,30.120,true
9.000,ue_n001_0001,-244.130,501.732,30.120,true
9.000,ue_ujeongwon_0001,-306.509,398.389,24.690,true
9.000,car_north_peak_003,-246.092,508.391,30.120,true
10.000,car_north_peak_001_rider,-246.332,471.578,30.120,true
10.000,car_north_peak_002_rider,-246.213,489.904,30.120,true
10.000,ue_n001_0001,-245.498,501.754,30.120,true
10.000,ue_ujeongwon_0001,-305.566,397.440,24.690,true
10.000,car_north_peak_003,-246.128,502.884,30.120,true
10.000,car_north_peak_004,-246.050,514.806,30.120,true
11.000,car_north_peak_001_rider,-246.300,466.004,30.117,true
11.000,car_north_peak_002_rider,-246.246,484.782,30.120,true
11.000,ue_n001_0001,-246.930,501.776,30.120,true
11.000,ue_ujeongwon_0001,-304.581,396.447,24.690,true
11.000,car_north_peak_003,-246.163,497.463,30.120,true
11.000,car_north_peak_004,-246.062,513.070,30.120,true
12.000,car_north_peak_001_rider,-246.248,460.442,30.112,true
12.000,car_north_peak_002_rider,-246.279,479.652,30.120,true
12.000,ue_n001_0001,-248.377,501.539,30.120,true
12.000,ue_ujeongwon_0001,-303.592,395.452,24.690,true
12.000,car_north_peak_003,-246.198,492.161,30.120,true
12.000,car_north_peak_004,-246.088,509.117,30.120,true
13.000,car_north_peak_001_rider,-246.196,454.862,30.108,true
13.000,car_north_peak_002_rider,-246.313,474.542,30.120,true
13.000,ue_n001_0001,-249.606,501.485,30.117,true
13.000,ue_ujeongwon_0001,-302.619,394.469,24.690,true
13.000,car_north_peak_003,-246.232,486.934,30.120,true
13.000,car_north_peak_004,-246.122,503.838,30.120,true
14.000,car_north_peak_001_rider,-246.144,449.277,30.104,true
14.000,car_north_peak_002_rider,-246.332,469.441,30.119,true
14.000,ue_n001_0001,-250.732,500.720,30.095,true
14.000,ue_ujeongwon_0001,-301.652,393.488,24.690,true
14.000,car_north_peak_003,-246.266,481.748,30.120,true
14.000,car_north_peak_004,-246.156,498.538,30.120,true
15.000,car_north_peak_001_rider,-246.147,443.714,30.100,true
15.000,car_north_peak_002_rider,-246.284,464.327,30.115,true
15.000,ue_n001_0001,-251.913,499.918,30.071,true
15.000,ue_ujeongwon_0001,-300.663,392.493,24.690,true
15.000,car_north_peak_003,-246.299,476.597,30.120,true
15.000,car_north_peak_004,-246.191,493.234,30.120,true
16.000,car_north_peak_001_rider,-248.138,438.866,30.100,true
16.000,car_north_peak_002_rider,-246.236,459.204,30.111,true
16.000,ue_n001_0001,-253.101,499.110,30.048,true
16.000,ue_n001_0002,-231.950,495.640,30.120,true
16.000,ue_ujeongwon_0001,-299.655,391.476,24.690,true
16.000,car_north_peak_003,-246.333,471.438,30.120,true
16.000,car_north_peak_004,-246.225,487.938,30.120,true
17.000,car_north_peak_001_rider,-254.203,438.694,29.302,true
17.000,car_north_peak_002_rider,-246.188,454.083,30.107,true
17.000,ue_n001_0001,-253.223,498.043,30.087,true
17.000,ue_n001_0002,-231.969,494.242,30.120,true
17.000,ue_ujeongwon_0001,-298.660,390.467,24.690,true
17.000,car_north_peak_003,-246.303,466.303,30.117,true
17.000,car_north_peak_004,-246.260,482.635,30.120,true
18.000,car_north_peak_001_rider,-262.292,438.732,28.288,true
18.000,car_north_peak_002_rider,-246.141,448.977,30.103,true
18.000,ue_n001_0001,-253.326,496.623,30.149,true
