# KHU_Final seed=574, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
4.000,car_north_peak_001,-246.054,514.222,30.120,true
5.000,car_north_peak_001,-246.073,511.409,30.120,true
6.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
6.000,car_north_peak_001,-246.104,506.521,30.120,true
6.000,car_north_peak_002,-246.050,514.855,30.120,true
7.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
7.000,ue_ujeongwon_0001,-309.633,404.424,24.690,true
7.000,car_north_peak_001,-246.141,500.901,30.120,true
7.000,car_north_peak_002,-246.060,513.332,30.120,true
8.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
8.000,ue_ujeongwon_0001,-310.308,403.217,24.690,true
8.000,car_north_peak_001,-246.178,495.283,30.120,true
8.000,car_north_peak_002,-246.084,509.667,30.120,true
9.000,car_north_peak_003_rider,-246.050,514.856,30.120,true
9.000,ue_n042_0001,-369.141,182.018,28.370,true
9.000,ue_ujeongwon_0001,-310.147,402.060,24.690,true
9.000,car_north_peak_001,-246.214,489.683,30.120,true
9.000,car_north_peak_002,-246.121,504.026,30.120,true
10.000,car_north_peak_003_rider,-246.060,513.328,30.120,true
10.000,ue_n042_0001,-369.603,182.428,28.370,true
10.000,ue_ujeongwon_0001,-309.178,401.085,24.690,true
10.000,car_north_peak_001,-246.250,484.077,30.120,true
10.000,car_north_peak_002,-246.161,497.876,30.120,true
11.000,car_north_peak_003_rider,-246.084,509.663,30.120,true
11.000,ue_n042_0001,-369.804,183.813,28.370,true
11.000,ue_ujeongwon_0001,-308.209,400.107,24.690,true
11.000,car_north_peak_001,-246.287,478.477,30.120,true
11.000,car_north_peak_002,-246.200,491.875,30.120,true
12.000,car_north_peak_003_rider,-246.119,504.282,30.120,true
12.000,ue_n042_0001,-369.997,185.211,28.370,true
12.000,ue_ujeongwon_0001,-307.222,399.108,24.690,true
12.000,car_north_peak_001,-246.323,472.872,30.120,true
12.000,car_north_peak_002,-246.238,486.015,30.120,true
12.000,car_north_peak_004,-246.052,514.523,30.120,true
13.000,car_north_peak_003_rider,-246.155,498.680,30.120,true
13.000,ue_n042_0001,-370.188,186.585,28.370,true
13.000,ue_n042_0002,-369.519,182.186,28.370,true
13.000,ue_ujeongwon_0001,-306.252,398.131,24.690,true
13.000,car_north_peak_001,-246.312,467.270,30.118,true
13.000,car_north_peak_002,-246.275,480.254,30.120,true
13.000,car_north_peak_004,-246.068,512.157,30.120,true
14.000,car_north_peak_003_rider,-246.192,493.067,30.120,true
14.000,ue_n042_0001,-370.386,187.957,28.370,true
14.000,ue_n042_0002,-369.674,182.953,28.370,true
14.000,ue_ujeongwon_0001,-305.262,397.134,24.690,true
14.000,car_north_peak_001,-246.259,461.663,30.113,true
14.000,car_north_peak_002,-246.312,474.548,30.120,true
14.000,car_north_peak_004,-246.097,507.702,30.120,true
14.000,car_north_peak_005,-246.050,514.880,30.120,true
15.000,car_north_peak_003_rider,-246.228,487.476,30.120,true
15.000,ue_n042_0001,-370.572,189.307,28.370,true
15.000,ue_n042_0002,-369.878,184.350,28.370,true
15.000,ue_ujeongwon_0001,-304.259,396.123,24.690,true
15.000,car_north_peak_001,-246.207,456.056,30.109,true
15.000,car_north_peak_002,-246.327,468.883,30.119,true
15.000,car_north_peak_004,-246.131,502.484,30.120,true
15.000,car_north_peak_005,-246.057,513.835,30.120,true
16.000,car_north_peak_003_rider,-246.265,481.856,30.120,true
16.000,ue_n042_0001,-370.778,190.723,28.370,true
16.000,ue_n042_0002,-370.067,185.721,28.370,true
16.000,ue_ujeongwon_0001,-303.300,395.158,24.690,true
16.000,car_north_peak_001,-246.155,450.450,30.105,true
16.000,car_north_peak_002,-246.274,463.239,30.114,true
16.000,car_north_peak_004,-246.165,497.279,30.120,true
16.000,car_north_peak_005,-246.078,510.567,30.120,true
17.000,car_north_peak_003_rider,-246.302,476.233,30.120,true
17.000,ue_n042_0001,-370.961,192.055,28.370,true
17.000,ue_n042_0002,-370.266,187.085,28.370,true
17.000,ue_ujeongwon_0001,-302.293,394.138,24.690,true
17.000,car_north_peak_001,-246.102,444.854,30.100,true
17.000,car_north_peak_002,-246.221,457.620,30.110,true
17.000,car_north_peak_004,-246.198,492.066,30.120,true
17.000,car_north_peak_005,-246.109,505.741,30.120,true
18.000,car_north_peak_003_rider,-246.338,470.620,30.120,true
18.000,ue_n042_0001,-371.154,193.468,28.370,true
18.000,ue_n042_0002,-370.457,188.477,28.370,true
18.000,ue_ujeongwon_0001,-301.322,393.155,24.690,true
