# KHU_Final seed=86, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
6.000,car_north_peak_001_rider,-246.050,514.880,30.120,true
7.000,car_north_peak_001_rider,-246.056,514.035,30.120,true
7.000,ue_n042_0001,-371.530,178.577,28.390,true
7.000,ue_ujeongwon_0001,-310.791,423.694,24.690,true
7.000,ue_ujeongwon_0002,-311.303,423.213,24.690,true
8.000,car_north_peak_001_rider,-246.075,511.071,30.120,true
8.000,ue_n042_0001,-371.284,179.922,28.389,true
8.000,ue_ujeongwon_0001,-309.847,424.762,24.690,true
8.000,ue_ujeongwon_0002,-310.782,423.705,24.690,true
9.000,car_north_peak_001_rider,-246.107,506.057,30.120,true
9.000,ue_n042_0001,-371.020,181.360,28.388,true
9.000,ue_ujeongwon_0001,-308.951,425.773,24.690,true
9.000,ue_ujeongwon_0002,-309.880,424.725,24.690,true
9.000,car_north_peak_002,-246.050,514.807,30.120,true
10.000,car_north_peak_001_rider,-246.147,500.035,30.120,true
10.000,ue_n042_0001,-370.771,182.720,28.388,true
10.000,ue_ujeongwon_0001,-308.016,426.831,24.690,true
10.000,ue_ujeongwon_0002,-308.973,425.748,24.690,true
10.000,car_north_peak_002,-246.062,513.068,30.120,true
11.000,car_north_peak_001_rider,-246.186,494.007,30.120,true
11.000,ue_n042_0001,-370.525,184.061,28.387,true
11.000,ue_ujeongwon_0001,-307.113,427.855,24.690,true
11.000,ue_ujeongwon_0002,-308.034,426.811,24.690,true
11.000,car_north_peak_002,-246.087,509.139,30.120,true
12.000,car_north_peak_001_rider,-246.225,487.998,30.120,true
12.000,ue_n042_0001,-370.269,185.462,28.386,true
12.000,ue_ujeongwon_0001,-306.222,428.867,24.690,true
12.000,ue_ujeongwon_0002,-307.121,427.846,24.690,true
12.000,car_north_peak_002,-246.124,503.482,30.120,true
12.000,car_north_peak_003,-246.053,514.376,30.120,true
13.000,car_north_peak_001_rider,-246.264,481.981,30.120,true
13.000,ue_n042_0001,-370.012,186.861,28.385,true
13.000,ue_ujeongwon_0001,-305.302,429.911,24.690,true
13.000,ue_ujeongwon_0002,-306.208,428.883,24.690,true
13.000,car_north_peak_002,-246.162,497.639,30.120,true
13.000,car_north_peak_003,-246.070,511.732,30.120,true
14.000,car_north_peak_001_rider,-246.303,475.951,30.120,true
14.000,ue_n042_0001,-369.756,188.263,28.385,true
14.000,ue_ujeongwon_0001,-304.398,430.930,24.690,true
14.000,ue_ujeongwon_0002,-305.249,429.971,24.690,true
14.000,car_north_peak_002,-246.200,491.796,30.120,true
14.000,car_north_peak_003,-246.102,506.907,30.120,true
14.000,car_north_peak_004,-246.050,514.880,30.120,true
15.000,car_north_peak_001_rider,-246.336,469.921,30.120,true
15.000,ue_n042_0001,-369.516,189.569,28.384,true
15.000,ue_ujeongwon_0001,-303.463,431.989,24.690,true
15.000,ue_ujeongwon_0002,-304.288,431.054,24.690,true
15.000,car_north_peak_002,-246.238,485.960,30.120,true
15.000,car_north_peak_003,-246.138,501.428,30.120,true
15.000,car_north_peak_004,-246.058,513.600,30.120,true
16.000,car_north_peak_001_rider,-246.280,463.903,30.115,true
16.000,ue_n042_0001,-369.262,190.959,28.383,true
16.000,ue_n043_0001,-349.622,86.283,33.380,true
16.000,ue_ujeongwon_0001,-302.544,433.032,24.690,true
16.000,ue_ujeongwon_0002,-303.388,432.074,24.690,true
16.000,car_north_peak_002,-246.276,480.137,30.120,true
16.000,car_north_peak_003,-246.173,495.962,30.120,true
16.000,car_north_peak_004,-246.081,510.132,30.120,true
17.000,car_north_peak_001_rider,-246.224,457.881,30.110,true
17.000,ue_n042_0001,-369.021,192.272,28.382,true
17.000,ue_n043_0001,-348.338,85.817,33.375,true
17.000,ue_ujeongwon_0001,-301.621,434.080,24.690,true
17.000,ue_ujeongwon_0002,-302.450,433.138,24.690,true
