# KHU_Final seed=382, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001,-246.051,514.736,30.120,true
2.000,car_north_peak_001,-246.064,512.793,30.120,true
3.000,ue_n042_0001,-371.425,179.151,28.390,true
3.000,car_north_peak_001,-246.090,508.746,30.120,true
4.000,ue_n042_0001,-371.180,180.487,28.389,true
4.000,car_north_peak_001,-246.128,502.828,30.120,true
4.000,car_north_peak_002,-246.054,514.228,30.120,true
5.000,ue_n001_0001,-236.983,501.618,30.120,true
5.000,ue_n042_0001,-370.922,181.897,28.388,true
5.000,car_north_peak_001,-246.170,496.386,30.120,true
5.000,car_north_peak_002,-246.072,511.497,30.120,true
6.000,ue_n001_0001,-238.379,501.640,30.120,true
6.000,ue_n042_0001,-370.662,183.318,28.387,true
6.000,ue_n043_0001,-347.796,83.624,33.470,true
6.000,car_north_peak_001,-246.212,489.963,30.120,true
6.000,car_north_peak_002,-246.103,506.694,30.120,true
6.000,car_north_peak_003,-246.050,514.856,30.120,true
7.000,ue_n001_0001,-239.774,501.662,30.120,true
7.000,ue_n042_0001,-370.411,184.684,28.387,true
7.000,ue_n043_0001,-348.413,84.920,33.460,true
7.000,car_north_peak_001,-246.254,483.539,30.120,true
7.000,car_north_peak_002,-246.141,500.895,30.120,true
7.000,car_north_peak_003,-246.060,513.355,30.120,true
8.000,ue_n001_0001,-241.143,501.684,30.120,true
8.000,ue_n042_0001,-370.159,186.060,28.386,true
8.000,ue_n043_0001,-349.017,86.158,33.429,true
8.000,car_north_peak_001,-246.296,477.127,30.120,true
8.000,car_north_peak_002,-246.179,495.102,30.120,true
8.000,car_north_peak_003,-246.084,509.659,30.120,true
9.000,ue_n001_0001,-242.482,501.705,30.120,true
9.000,ue_n042_0001,-369.910,187.422,28.385,true
9.000,ue_n043_0001,-349.621,87.405,33.367,true
9.000,car_north_peak_001,-246.337,470.705,30.120,true
9.000,car_north_peak_002,-246.216,489.312,30.120,true
9.000,car_north_peak_003,-246.121,504.009,30.120,true
9.000,car_north_peak_004,-246.052,514.521,30.120,true
10.000,ue_n001_0001,-243.881,501.728,30.120,true
10.000,ue_n042_0001,-369.661,188.779,28.384,true
10.000,ue_n043_0001,-350.241,88.687,33.274,true
10.000,car_north_peak_001,-246.284,464.290,30.115,true
10.000,car_north_peak_002,-246.254,483.530,30.120,true
10.000,car_north_peak_003,-246.161,497.775,30.120,true
10.000,car_north_peak_004,-246.068,512.173,30.120,true
11.000,ue_n001_0001,-245.287,501.750,30.120,true
11.000,ue_n042_0001,-369.406,190.170,28.384,true
11.000,ue_n043_0001,-350.854,89.952,33.172,true
11.000,ue_n043_0002,-348.572,85.902,33.376,true
11.000,car_north_peak_001,-246.224,457.880,30.110,true
11.000,car_north_peak_002,-246.292,477.740,30.120,true
11.000,car_north_peak_003,-246.202,491.552,30.120,true
11.000,car_north_peak_004,-246.094,508.044,30.120,true
12.000,ue_n001_0001,-246.695,501.773,30.120,true
12.000,ue_n042_0001,-369.162,191.500,28.383,true
12.000,ue_n043_0001,-351.445,91.185,33.051,true
12.000,ue_n043_0002,-347.307,85.443,33.371,true
12.000,car_north_peak_001,-246.164,451.464,30.105,true
12.000,car_north_peak_002,-246.329,471.950,30.120,true
12.000,car_north_peak_003,-246.242,485.427,30.120,true
12.000,car_north_peak_004,-246.123,503.651,30.120,true
13.000,ue_n001_0001,-248.137,501.536,30.120,true
13.000,ue_n042_0001,-368.903,192.918,28.382,true
13.000,ue_n043_0001,-352.066,92.465,32.895,true
13.000,ue_n043_0002,-346.026,84.978,33.367,true
13.000,car_north_peak_001,-246.104,445.055,30.100,true
13.000,car_north_peak_002,-246.301,466.156,30.117,true
13.000,car_north_peak_003,-246.281,479.426,30.120,true
13.000,car_north_peak_004,-246.152,499.271,30.120,true
14.000,ue_n001_0001,-249.506,501.558,30.120,true
14.000,ue_n042_0001,-368.646,194.321,28.381,true
14.000,ue_n043_0001,-352.663,93.710,32.740,true
14.000,ue_n043_0002,-344.721,84.504,33.362,true
14.000,car_north_peak_001,-246.205,438.634,30.100,true
14.000,car_north_peak_002,-246.247,460.360,30.112,true
14.000,car_north_peak_003,-246.319,473.491,30.120,true
14.000,car_north_peak_004,-246.180,494.874,30.120,true
15.000,ue_n001_0001,-250.539,500.851,30.098,true
15.000,ue_n042_0001,-368.397,195.678,28.381,true
15.000,ue_n043_0001,-353.268,94.950,32.556,true
15.000,ue_n043_0002,-343.415,84.030,33.358,true
15.000,car_north_peak_001,-246.316,432.216,30.100,true
15.000,car_north_peak_002,-246.193,454.572,30.108,true
15.000,car_north_peak_003,-246.315,467.626,30.118,true
15.000,car_north_peak_004,-246.209,490.460,30.120,true
16.000,ue_n001_0001,-251.701,500.062,30.075,true
16.000,ue_n042_0001,-368.400,197.107,28.380,true
16.000,ue_n043_0001,-353.869,96.193,32.359,true
16.000,ue_n043_0002,-342.122,83.561,33.353,true
16.000,car_north_peak_001,-246.432,425.786,30.100,true
16.000,car_north_peak_002,-246.139,448.790,30.103,true
16.000,car_north_peak_003,-246.260,461.789,30.113,true
16.000,car_north_peak_004,-246.238,486.064,30.120,true
17.000,ue_n001_0001,-252.867,499.269,30.052,true
17.000,ue_n042_0001,-368.154,198.446,28.379,true
17.000,ue_n043_0001,-354.479,97.462,32.136,true
17.000,ue_n043_0002,-340.834,83.093,33.349,true
17.000,car_north_peak_001,-246.548,419.364,30.100,true
17.000,car_north_peak_002,-246.130,443.007,30.100,true
17.000,car_north_peak_003,-246.206,455.955,30.109,true
17.000,car_north_peak_004,-246.266,481.663,30.120,true
18.000,ue_n001_0001,-253.254,498.321,30.075,true
18.000,ue_n042_0001,-368.027,199.835,28.378,true
18.000,ue_n043_0001,-355.074,98.691,31.895,true
18.000,ue_n043_0002,-339.548,82.626,33.344,true
18.000,car_north_peak_001,-246.594,412.943,30.100,true
18.000,car_north_peak_002,-246.229,437.217,30.100,true
18.000,car_north_peak_003,-246.152,450.145,30.104,true
18.000,car_north_peak_004,-246.295,477.255,30.120,true
19.000,ue_n001_0001,-253.356,496.891,30.138,true
19.000,ue_n042_0001,-367.896,201.262,28.377,true
19.000,ue_n043_0001,-355.675,99.937,31.646,true
19.000,ue_n043_0002,-338.247,82.154,33.339,true
19.000,car_north_peak_001,-246.584,406.501,30.100,true
19.000,car_north_peak_002,-246.330,431.421,30.100,true
19.000,car_north_peak_003,-246.106,444.341,30.100,true
19.000,car_north_peak_004,-246.324,472.848,30.120,true
20.000,ue_n001_0001,-253.197,495.470,30.201,true
20.000,ue_n042_0001,-367.770,202.639,28.376,true
20.000,ue_n043_0001,-356.272,101.177,31.407,true
20.000,ue_n043_0002,-336.952,81.684,33.335,true
20.000,car_north_peak_001,-246.574,400.085,30.100,true
20.000,car_north_peak_002,-246.435,425.625,30.100,true
20.000,car_north_peak_003,-246.207,438.528,30.100,true
20.000,car_north_peak_004,-246.322,468.437,30.119,true
21.000,ue_n001_0001,-253.044,494.103,30.262,true
21.000,ue_n042_0001,-367.642,204.043,28.375,true
21.000,ue_n043_0001,-356.886,102.430,31.143,true
21.000,ue_n043_0002,-335.671,81.219,33.330,true
21.000,car_north_peak_001,-246.564,393.661,30.100,true
21.000,car_north_peak_002,-246.540,419.840,30.100,true
21.000,car_north_peak_003,-246.306,432.745,30.100,true
21.000,car_north_peak_004,-246.281,464.034,30.115,true
22.000,ue_n001_0001,-252.953,492.713,30.308,true
22.000,ue_n042_0001,-367.516,205.417,28.375,true
22.000,ue_n043_0001,-357.452,103.619,30.888,true
22.000,ue_n043_0002,-334.347,80.738,33.326,true
22.000,car_north_peak_001,-246.554,387.232,30.100,true
22.000,car_north_peak_002,-246.596,414.045,30.100,true
22.000,car_north_peak_003,-246.411,426.943,30.100,true
22.000,car_north_peak_004,-246.240,459.629,30.112,true
23.000,ue_n001_0001,-252.959,491.369,30.327,true
23.000,ue_n042_0001,-367.386,206.845,28.374,true
23.000,ue_n043_0001,-358.060,104.875,30.625,true
23.000,ue_n043_0002,-333.020,80.257,33.321,true
23.000,car_north_peak_001,-246.544,380.793,30.100,true
23.000,car_north_peak_002,-246.587,408.259,30.100,true
23.000,car_north_peak_003,-246.516,421.148,30.100,true
23.000,car_north_peak_004,-246.199,455.228,30.108,true
24.000,ue_n001_0001,-252.965,490.012,30.330,true
24.000,ue_n001_0002,-228.529,498.677,30.130,true
24.000,ue_n042_0001,-367.256,208.267,28.373,true
24.000,ue_n043_0001,-358.657,106.101,30.384,true
24.000,ue_n043_0002,-331.742,79.793,33.316,true
24.000,car_north_peak_001,-246.364,374.362,30.100,true
24.000,car_north_peak_002,-246.578,402.467,30.100,true
24.000,car_north_peak_003,-246.598,415.352,30.100,true
24.000,car_north_peak_004,-246.158,450.824,30.105,true
25.000,ue_n001_0001,-252.970,488.630,30.330,true
25.000,ue_n001_0002,-227.202,498.310,30.135,true
25.000,ue_n042_0001,-367.131,209.634,28.372,true
25.000,ue_n043_0001,-359.266,107.363,30.129,true
25.000,ue_n043_0002,-330.451,79.324,33.312,true
25.000,car_north_peak_001,-246.095,367.947,30.100,true
25.000,car_north_peak_002,-246.569,396.676,30.100,true
25.000,car_north_peak_003,-246.589,409.566,30.100,true
25.000,car_north_peak_004,-246.117,446.431,30.101,true
26.000,ue_n001_0001,-252.970,487.144,30.330,true
26.000,ue_n001_0002,-225.858,497.938,30.139,true
26.000,ue_n042_0001,-367.002,211.034,28.371,true
26.000,ue_n043_0001,-359.853,108.585,29.901,true
26.000,ue_n043_0002,-329.130,78.845,33.307,true
26.000,car_north_peak_001,-245.825,361.530,30.100,true
26.000,car_north_peak_002,-246.560,390.882,30.100,true
26.000,car_north_peak_003,-246.580,403.773,30.100,true
26.000,car_north_peak_004,-246.147,442.029,30.100,true
27.000,ue_n001_0001,-252.975,485.737,30.330,true
27.000,ue_n001_0002,-224.506,497.564,30.144,true
27.000,ue_n042_0001,-366.877,212.402,28.370,true
27.000,ue_n042_0002,-371.483,178.834,28.390,true
27.000,ue_n043_0001,-360.458,109.830,29.694,true
27.000,ue_n043_0002,-327.837,78.375,33.303,true
27.000,car_north_peak_001,-245.554,355.101,30.100,true
27.000,car_north_peak_002,-246.550,385.083,30.100,true
27.000,car_north_peak_003,-246.571,397.973,30.100,true
27.000,car_north_peak_004,-246.222,437.640,30.100,true
28.000,ue_n001_0001,-252.982,484.384,30.330,true
28.000,ue_n001_0002,-223.174,497.195,30.148,true
28.000,ue_n042_0001,-367.012,213.774,28.370,true
28.000,ue_n042_0002,-371.240,180.163,28.389,true
28.000,ue_n043_0001,-361.068,111.093,29.536,true
28.000,ue_n043_0002,-326.544,77.906,33.298,true
28.000,car_north_peak_001,-245.312,348.697,30.100,true
28.000,car_north_peak_002,-246.541,379.286,30.100,true
28.000,car_north_peak_003,-246.562,392.188,30.100,true
28.000,car_north_peak_004,-246.298,433.243,30.100,true
