# KHU_Final seed=495, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
2.000,car_north_peak_001,-246.055,514.050,30.120,true
3.000,ue_ujeongwon_0001,-309.518,404.630,24.690,true
3.000,car_north_peak_001,-246.074,511.128,30.120,true
4.000,ue_ujeongwon_0001,-310.192,403.424,24.690,true
4.000,car_north_peak_001,-246.106,506.249,30.120,true
4.000,car_north_peak_002,-246.050,514.806,30.120,true
5.000,ue_ujeongwon_0001,-310.335,402.248,24.690,true
5.000,car_north_peak_001,-246.141,500.943,30.120,true
5.000,car_north_peak_002,-246.062,513.049,30.120,true
6.000,ue_ujeongwon_0001,-309.332,401.240,24.690,true
6.000,car_north_peak_001,-246.175,495.625,30.120,true
6.000,car_north_peak_002,-246.087,509.204,30.120,true
7.000,ue_ujeongwon_0001,-308.333,400.233,24.690,true
7.000,car_north_peak_001,-246.210,490.321,30.120,true
7.000,car_north_peak_002,-246.123,503.632,30.120,true
7.000,car_north_peak_003,-246.053,514.389,30.120,true
8.000,ue_ujeongwon_0001,-307.353,399.240,24.690,true
8.000,car_north_peak_001,-246.244,485.012,30.120,true
8.000,car_north_peak_002,-246.160,497.971,30.120,true
8.000,car_north_peak_003,-246.069,511.914,30.120,true
9.000,ue_n001_0001,-236.282,501.607,30.120,true
9.000,ue_ujeongwon_0001,-306.397,398.277,24.690,true
9.000,car_north_peak_001,-246.279,479.702,30.120,true
9.000,car_north_peak_002,-246.196,492.467,30.120,true
9.000,car_north_peak_003,-246.099,507.404,30.120,true
9.000,car_north_peak_004,-246.050,514.880,30.120,true
10.000,ue_n001_0001,-237.661,501.629,30.120,true
10.000,ue_ujeongwon_0001,-305.414,397.287,24.690,true
10.000,car_north_peak_001,-246.314,474.376,30.120,true
10.000,car_north_peak_002,-246.231,487.010,30.120,true
10.000,car_north_peak_003,-246.139,501.189,30.120,true
10.000,car_north_peak_004,-246.057,513.814,30.120,true
11.000,ue_n001_0001,-239.037,501.651,30.120,true
11.000,ue_ujeongwon_0001,-304.415,396.281,24.690,true
11.000,ue_ujeongwon_0002,-309.850,404.035,24.690,true
11.000,car_north_peak_001,-246.328,469.065,30.119,true
11.000,car_north_peak_002,-246.267,481.607,30.120,true
11.000,car_north_peak_003,-246.178,495.172,30.120,true
11.000,car_north_peak_004,-246.077,510.665,30.120,true
12.000,ue_n001_0001,-240.469,501.673,30.120,true
12.000,ue_ujeongwon_0001,-303.446,395.305,24.690,true
12.000,ue_ujeongwon_0002,-310.525,402.830,24.690,true
12.000,car_north_peak_001,-246.279,463.757,30.115,true
12.000,car_north_peak_002,-246.301,476.251,30.120,true
12.000,car_north_peak_003,-246.216,489.407,30.120,true
12.000,car_north_peak_004,-246.111,505.479,30.120,true
12.000,car_north_peak_005,-246.051,514.734,30.120,true
13.000,ue_n001_0001,-241.849,501.695,30.120,true
13.000,ue_ujeongwon_0001,-302.467,394.315,24.690,true
13.000,ue_ujeongwon_0002,-309.816,401.727,24.690,true
13.000,car_north_peak_001,-246.229,458.439,30.111,true
13.000,car_north_peak_002,-246.336,470.904,30.120,true
13.000,car_north_peak_003,-246.252,483.781,30.120,true
13.000,car_north_peak_004,-246.152,499.166,30.120,true
13.000,car_north_peak_005,-246.063,512.818,30.120,true
14.000,ue_n001_0001,-243.239,501.718,30.120,true
14.000,ue_ujeongwon_0001,-301.466,393.300,24.690,true
14.000,ue_ujeongwon_0002,-308.828,400.734,24.690,true
14.000,car_north_peak_001,-246.180,453.142,30.107,true
14.000,car_north_peak_002,-246.296,465.570,30.116,true
14.000,car_north_peak_003,-246.288,478.270,30.120,true
14.000,car_north_peak_004,-246.193,492.849,30.120,true
14.000,car_north_peak_005,-246.089,508.905,30.120,true
15.000,ue_n001_0001,-244.588,501.739,30.120,true
15.000,ue_n001_0002,-235.998,501.602,30.120,true
15.000,ue_ujeongwon_0001,-300.513,392.342,24.690,true
15.000,ue_ujeongwon_0002,-307.828,399.722,24.690,true
15.000,car_north_peak_001,-246.130,447.838,30.103,true
15.000,car_north_peak_002,-246.246,460.253,30.112,true
15.000,car_north_peak_003,-246.324,472.841,30.120,true
15.000,car_north_peak_004,-246.234,486.667,30.120,true
15.000,car_north_peak_005,-246.126,503.226,30.120,true
15.000,car_north_peak_006,-246.053,514.378,30.120,true
16.000,ue_n001_0001,-245.987,501.761,30.120,true
16.000,ue_n001_0002,-237.419,501.625,30.120,true
16.000,ue_ujeongwon_0001,-299.525,391.343,24.690,true
16.000,ue_ujeongwon_0002,-306.852,398.735,24.690,true
