# KHU_Final seed=645, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001_rider,-246.050,514.855,30.120,true
2.000,car_north_peak_001_rider,-246.060,513.336,30.120,true
2.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
3.000,car_north_peak_001_rider,-246.084,509.719,30.120,true
3.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
3.000,ue_n001_0001,-231.954,495.101,30.120,true
4.000,car_north_peak_001_rider,-246.119,504.237,30.120,true
4.000,car_north_peak_002_rider,-246.050,514.855,30.120,true
4.000,ue_n001_0001,-231.979,493.663,30.120,true
5.000,car_north_peak_001_rider,-246.158,498.249,30.120,true
5.000,car_north_peak_002_rider,-242.860,513.329,30.120,true
5.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
5.000,ue_n001_0001,-231.996,492.268,30.120,true
6.000,car_north_peak_001_rider,-246.197,492.282,30.120,true
6.000,car_north_peak_002_rider,-242.884,509.638,30.120,true
6.000,car_north_peak_003_rider,-246.050,514.880,30.120,true
6.000,ue_n001_0001,-232.007,490.869,30.120,true
7.000,car_north_peak_001_rider,-246.236,486.305,30.120,true
7.000,car_north_peak_002_rider,-242.918,504.360,30.120,true
7.000,car_north_peak_003_rider,-246.053,514.379,30.120,true
7.000,ue_n001_0001,-232.019,489.425,30.120,true
8.000,car_north_peak_001_rider,-246.275,480.315,30.120,true
8.000,car_north_peak_002_rider,-242.954,498.952,30.120,true
8.000,car_north_peak_003_rider,-246.070,511.788,30.120,true
8.000,ue_n001_0001,-232.026,488.025,30.120,true
9.000,car_north_peak_001_rider,-246.314,474.325,30.120,true
9.000,car_north_peak_002_rider,-242.989,493.542,30.120,true
9.000,car_north_peak_003_rider,-242.900,507.214,30.120,true
9.000,ue_n001_0001,-232.033,486.609,30.210,true
9.000,car_north_peak_004,-246.050,514.855,30.120,true
10.000,car_north_peak_001_rider,-246.322,468.344,30.118,true
10.000,car_north_peak_002_rider,-243.024,488.118,30.120,true
10.000,car_north_peak_003_rider,-242.938,501.378,30.120,true
10.000,ue_n001_0001,-232.039,485.208,30.438,true
10.000,ue_n001_0002,-228.526,498.676,30.130,true
10.000,car_north_peak_004,-246.060,513.324,30.120,true
11.000,car_north_peak_001_rider,-246.266,462.363,30.114,true
11.000,car_north_peak_002_rider,-243.059,482.712,30.120,true
11.000,car_north_peak_003_rider,-242.975,495.691,30.120,true
11.000,ue_n001_0001,-232.040,483.826,30.472,true
11.000,ue_n001_0002,-227.231,498.318,30.135,true
11.000,ue_n043_0001,-348.552,85.895,33.376,true
11.000,ue_n043_0002,-347.666,83.356,33.470,true
11.000,car_north_peak_004,-246.084,509.652,30.120,true
12.000,car_north_peak_001_rider,-246.210,456.366,30.109,true
12.000,car_north_peak_002_rider,-243.095,477.293,30.120,true
12.000,car_north_peak_003_rider,-243.011,490.111,30.120,true
12.000,ue_n001_0001,-232.043,482.403,30.480,true
12.000,ue_n001_0002,-225.849,497.935,30.139,true
12.000,ue_n043_0001,-347.229,85.415,33.371,true
12.000,ue_n043_0002,-348.281,84.618,33.469,true
12.000,car_north_peak_004,-246.117,504.600,30.120,true
13.000,car_north_peak_001_rider,-246.154,450.393,30.104,true
13.000,car_north_peak_002_rider,-243.130,471.873,30.120,true
13.000,car_north_peak_003_rider,-243.047,484.576,30.120,true
13.000,ue_n001_0001,-232.050,480.973,30.480,true
13.000,ue_n001_0002,-224.548,497.576,30.144,true
13.000,ue_n043_0001,-345.914,84.937,33.366,true
13.000,ue_n043_0002,-348.901,85.925,33.440,true
13.000,car_north_peak_004,-246.150,499.518,30.120,true
14.000,car_north_peak_001_rider,-246.104,444.414,30.100,true
14.000,car_north_peak_002_rider,-243.104,466.451,30.117,true
14.000,car_north_peak_003_rider,-243.083,479.083,30.120,true
14.000,ue_n001_0001,-232.056,479.609,30.480,true
14.000,ue_n001_0002,-223.142,497.186,30.148,true
14.000,ue_n043_0001,-344.565,84.448,33.362,true
14.000,ue_n043_0002,-349.513,87.176,33.380,true
14.000,car_north_peak_004,-246.183,494.429,30.120,true
15.000,car_north_peak_001_rider,-246.208,438.427,30.100,true
15.000,car_north_peak_002_rider,-243.053,461.023,30.113,true
15.000,car_north_peak_003_rider,-243.119,473.619,30.120,true
15.000,ue_n001_0001,-232.063,478.215,30.480,true
15.000,ue_n001_0002,-221.818,496.820,30.153,true
15.000,ue_n043_0001,-343.258,83.973,33.357,true
15.000,ue_n043_0002,-350.108,88.420,33.290,true
15.000,car_north_peak_004,-246.216,489.342,30.120,true
16.000,car_north_peak_001_rider,-246.312,432.434,30.100,true
16.000,car_north_peak_002_rider,-243.003,455.610,30.109,true
16.000,car_north_peak_003_rider,-243.120,468.165,30.118,true
16.000,ue_n001_0001,-232.069,476.873,30.480,true
16.000,ue_n001_0002,-220.447,496.441,30.157,true
16.000,ue_n043_0001,-341.867,83.468,33.352,true
