# KHU_Final seed=949, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
4.000,car_north_peak_001_rider,-246.050,514.807,30.120,true
5.000,car_north_peak_001_rider,-246.062,513.061,30.120,true
6.000,car_north_peak_001_rider,-246.087,509.226,30.120,true
6.000,ue_ujeongwon_0001,-309.658,404.379,24.690,true
7.000,car_north_peak_001_rider,-246.120,504.178,30.120,true
7.000,car_north_peak_002_rider,-246.050,514.856,30.120,true
7.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
7.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
7.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
7.000,ue_ujeongwon_0001,-310.354,403.135,24.690,true
8.000,car_north_peak_001_rider,-246.153,499.130,30.120,true
8.000,car_north_peak_002_rider,-246.060,513.371,30.120,true
8.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
8.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
8.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
8.000,ue_ujeongwon_0001,-310.065,401.977,24.690,true
9.000,car_north_peak_001_rider,-246.185,494.080,30.120,true
9.000,car_north_peak_002_rider,-246.083,509.768,30.120,true
9.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
9.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
9.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
9.000,ue_ujeongwon_0001,-309.075,400.982,24.690,true
9.000,ue_ujeongwon_0002,-309.439,404.771,24.690,true
10.000,car_north_peak_001_rider,-246.218,489.030,30.120,true
10.000,car_north_peak_002_rider,-246.115,504.954,30.120,true
10.000,car_north_peak_003_rider,-246.050,514.856,30.120,true
10.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
10.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
10.000,ue_ujeongwon_0001,-308.072,399.969,24.690,true
10.000,ue_ujeongwon_0002,-310.121,403.551,24.690,true
11.000,car_north_peak_001_rider,-246.251,483.963,30.120,true
11.000,car_north_peak_002_rider,-246.146,500.139,30.120,true
11.000,car_north_peak_003_rider,-246.060,513.392,30.120,true
11.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
11.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
11.000,ue_ujeongwon_0001,-307.051,398.935,24.690,true
11.000,ue_ujeongwon_0002,-310.409,402.323,24.690,true
12.000,car_north_peak_001_rider,-246.284,478.896,30.120,true
12.000,car_north_peak_002_rider,-246.177,495.333,30.120,true
12.000,car_north_peak_003_rider,-246.083,509.814,30.120,true
12.000,car_north_peak_004_rider,-249.750,514.904,30.120,true
12.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
12.000,ue_ujeongwon_0001,-306.072,397.949,24.690,true
12.000,ue_ujeongwon_0002,-309.428,401.337,24.690,true
13.000,car_north_peak_001_rider,-246.317,473.855,30.120,true
13.000,car_north_peak_002_rider,-246.208,490.526,30.120,true
13.000,car_north_peak_003_rider,-246.119,504.352,30.120,true
13.000,car_north_peak_004_rider,-246.050,514.856,30.120,true
13.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
13.000,ue_ujeongwon_0001,-305.064,396.934,24.690,true
13.000,ue_ujeongwon_0002,-308.483,400.385,24.690,true
14.000,car_north_peak_001_rider,-246.326,468.813,30.119,true
14.000,car_north_peak_002_rider,-246.240,485.715,30.120,true
14.000,car_north_peak_003_rider,-246.155,498.794,30.120,true
14.000,car_north_peak_004_rider,-246.060,513.332,30.120,true
14.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
14.000,ue_ujeongwon_0001,-304.099,395.962,24.690,true
14.000,ue_ujeongwon_0002,-307.472,399.360,24.690,true
15.000,car_north_peak_001_rider,-246.279,463.769,30.115,true
15.000,car_north_peak_002_rider,-246.271,480.912,30.120,true
15.000,car_north_peak_003_rider,-246.189,493.530,30.120,true
15.000,car_north_peak_004_rider,-246.084,509.672,30.120,true
15.000,car_north_peak_005_rider,-250.450,514.909,30.120,true
