# KHU_Final seed=428, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
2.000,car_north_peak_001,-246.056,514.006,30.120,true
3.000,car_north_peak_001,-246.076,510.952,30.120,true
4.000,car_north_peak_001,-246.109,505.842,30.120,true
5.000,car_north_peak_001,-246.148,499.870,30.120,true
6.000,car_north_peak_001,-246.187,493.896,30.120,true
6.000,car_north_peak_002,-246.052,514.641,30.120,true
7.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
7.000,car_north_peak_001,-246.225,487.933,30.120,true
7.000,car_north_peak_002,-246.066,512.432,30.120,true
8.000,car_north_peak_003_rider,-249.050,514.900,30.120,true
8.000,car_north_peak_001,-246.264,481.957,30.120,true
8.000,car_north_peak_002,-246.095,508.042,30.120,true
9.000,car_north_peak_003_rider,-246.052,514.640,30.120,true
9.000,ue_n001_0001,-231.950,495.640,30.120,true
9.000,car_north_peak_001,-246.303,475.980,30.120,true
9.000,car_north_peak_002,-246.134,502.045,30.120,true
10.000,car_north_peak_003_rider,-246.066,512.492,30.120,true
10.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
10.000,ue_n001_0001,-231.968,494.274,30.120,true
10.000,car_north_peak_001,-246.337,470.012,30.120,true
10.000,car_north_peak_002,-246.173,495.940,30.120,true
11.000,car_north_peak_003_rider,-246.093,508.243,30.120,true
11.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
11.000,ue_n001_0001,-231.991,492.873,30.120,true
11.000,car_north_peak_001,-246.281,464.029,30.115,true
11.000,car_north_peak_002,-246.213,489.838,30.120,true
12.000,car_north_peak_003_rider,-246.128,502.832,30.120,true
12.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
12.000,ue_n001_0001,-232.002,491.476,30.120,true
12.000,car_north_peak_001,-246.225,458.050,30.110,true
12.000,car_north_peak_002,-246.253,483.741,30.120,true
12.000,car_north_peak_004,-246.056,514.034,30.120,true
13.000,car_north_peak_003_rider,-246.164,497.426,30.120,true
13.000,car_north_peak_005_rider,-249.050,514.900,30.120,true
13.000,ue_n001_0001,-232.013,490.056,30.120,true
13.000,car_north_peak_001,-246.170,452.073,30.106,true
13.000,car_north_peak_002,-246.292,477.643,30.120,true
13.000,car_north_peak_004,-246.074,511.132,30.120,true
14.000,car_north_peak_003_rider,-246.199,492.021,30.120,true
14.000,car_north_peak_005_rider,-246.050,514.880,30.120,true
14.000,ue_n001_0001,-232.023,488.670,30.120,true
14.000,car_north_peak_001,-246.114,446.104,30.101,true
14.000,car_north_peak_002,-246.332,471.524,30.120,true
