# KHU_Final seed=143, exported via export_ue_positions.py
time_s,ue_id,x,y,z,active
1.000,car_north_peak_001,-246.051,514.736,30.120,true
2.000,car_north_peak_001,-246.063,512.831,30.120,true
3.000,car_north_peak_002_rider,-249.050,514.900,30.120,true
3.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
3.000,car_north_peak_001,-246.090,508.776,30.120,true
4.000,car_north_peak_002_rider,-246.051,514.734,30.120,true
4.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
4.000,ue_n042_0001,-368.616,181.785,28.370,true
4.000,car_north_peak_001,-246.127,503.028,30.120,true
5.000,car_north_peak_002_rider,-246.063,512.840,30.120,true
5.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
5.000,ue_n001_0001,-236.874,501.616,30.120,true
5.000,ue_n042_0001,-369.531,181.900,28.370,true
5.000,car_north_peak_001,-246.166,497.098,30.120,true
6.000,car_north_peak_002_rider,-246.089,508.900,30.120,true
6.000,car_north_peak_003_rider,-249.750,514.904,30.120,true
6.000,ue_n001_0001,-238.318,501.639,30.120,true
6.000,ue_n042_0001,-369.733,183.308,28.370,true
6.000,car_north_peak_001,-246.204,491.158,30.120,true
7.000,car_north_peak_002_rider,-246.124,503.583,30.120,true
7.000,car_north_peak_003_rider,-246.051,514.735,30.120,true
7.000,ue_n001_0001,-239.740,501.662,30.120,true
7.000,ue_n042_0001,-369.920,184.649,28.370,true
7.000,car_north_peak_001,-246.243,485.248,30.120,true
8.000,car_north_peak_002_rider,-246.159,498.202,30.120,true
8.000,car_north_peak_003_rider,-246.064,512.763,30.120,true
8.000,ue_n001_0001,-241.159,501.684,30.120,true
8.000,ue_n042_0001,-370.106,186.005,28.370,true
8.000,car_north_peak_001,-246.281,479.330,30.120,true
9.000,car_north_peak_002_rider,-246.193,492.833,30.120,true
9.000,car_north_peak_003_rider,-246.090,508.682,30.120,true
9.000,car_north_peak_004_rider,-249.050,514.900,30.120,true
9.000,ue_n001_0001,-242.557,501.707,30.120,true
9.000,ue_n042_0001,-370.308,187.396,28.370,true
9.000,car_north_peak_001,-246.320,473.383,30.120,true
10.000,car_north_peak_002_rider,-246.228,487.457,30.120,true
10.000,car_north_peak_003_rider,-246.124,503.464,30.120,true
10.000,car_north_peak_004_rider,-242.851,514.712,30.120,true
10.000,ue_n001_0001,-243.964,501.729,30.120,true
10.000,ue_n042_0001,-370.500,188.782,28.370,true
10.000,car_north_peak_001,-246.313,467.463,30.118,true
11.000,car_north_peak_002_rider,-246.264,482.061,30.120,true
11.000,car_north_peak_003_rider,-246.158,498.249,30.120,true
11.000,car_north_peak_004_rider,-242.863,512.791,30.120,true
11.000,ue_n001_0001,-245.379,501.752,30.120,true
11.000,ue_n042_0001,-370.698,190.175,28.370,true
11.000,car_north_peak_001,-246.258,461.529,30.113,true
12.000,car_north_peak_002_rider,-246.299,476.689,30.120,true
12.000,car_north_peak_003_rider,-246.192,493.032,30.120,true
12.000,car_north_peak_004_rider,-242.890,508.775,30.120,true
12.000,ue_n001_0001,-246.798,501.774,30.120,true
12.000,ue_n042_0001,-370.891,191.543,28.370,true
12.000,car_north_peak_001,-246.203,455.601,30.109,true
13.000,car_north_peak_002_rider,-246.334,471.294,30.120,true
13.000,car_north_peak_003_rider,-246.226,487.813,30.120,true
13.000,car_north_peak_004_rider,-242.923,503.689,30.120,true
13.000,ue_n001_0001,-248.211,501.537,30.120,true
13.000,ue_n042_0001,-371.079,192.914,28.370,true
13.000,car_north_peak_001,-246.147,449.684,30.104,true
14.000,car_north_peak_002_rider,-246.299,465.915,30.117,true
14.000,car_north_peak_003_rider,-246.260,482.619,30.120,true
14.000,car_north_peak_004_rider,-242.956,498.616,30.120,true
14.000,ue_n001_0001,-249.477,501.572,30.119,true
14.000,ue_n042_0001,-371.280,194.297,28.370,true
14.000,car_north_peak_001,-246.117,443.755,30.100,true
15.000,car_north_peak_002_rider,-246.249,460.534,30.112,true
15.000,car_north_peak_003_rider,-246.294,477.392,30.120,true
15.000,car_north_peak_004_rider,-242.989,493.534,30.120,true
15.000,ue_n001_0001,-250.640,500.782,30.096,true
15.000,ue_n042_0001,-371.472,195.689,28.370,true
15.000,car_north_peak_001,-246.219,437.835,30.100,true
16.000,car_north_peak_002_rider,-246.198,455.156,30.108,true
16.000,car_north_peak_003_rider,-246.328,472.183,30.120,true
16.000,car_north_peak_004_rider,-243.022,488.447,30.120,true
16.000,ue_n001_0001,-251.822,499.979,30.073,true
16.000,ue_n042_0001,-371.668,197.078,28.370,true
16.000,car_north_peak_001,-246.321,431.912,30.100,true
17.000,car_north_peak_002_rider,-246.148,449.779,30.104,true
17.000,car_north_peak_003_rider,-246.309,466.961,30.117,true
17.000,car_north_peak_004_rider,-243.055,483.354,30.120,true
17.000,ue_n001_0001,-252.936,499.223,30.051,true
17.000,ue_n042_0001,-371.861,198.431,28.370,true
17.000,ue_n042_0002,-372.616,177.643,28.390,true
17.000,car_north_peak_001,-246.429,425.987,30.100,true
18.000,car_north_peak_002_rider,-246.105,444.402,30.100,true
18.000,car_north_peak_003_rider,-246.260,461.750,30.113,true
18.000,car_north_peak_004_rider,-243.088,478.260,30.120,true
18.000,ue_n001_0001,-253.249,498.280,30.077,true
18.000,ue_n042_0001,-372.052,199.825,28.370,true
18.000,ue_n042_0002,-370.468,177.349,28.387,true
18.000,car_north_peak_001,-246.536,420.064,30.100,true
19.000,car_north_peak_002_rider,-246.198,439.011,30.100,true
19.000,car_north_peak_003_rider,-246.211,456.550,30.109,true
19.000,car_north_peak_004_rider,-243.121,473.172,30.120,true
19.000,ue_n001_0001,-253.351,496.852,30.139,true
19.000,ue_n042_0001,-372.249,201.175,28.370,true
19.000,ue_n042_0002,-369.462,178.315,28.382,true
19.000,car_north_peak_001,-246.596,414.134,30.100,true
20.000,car_north_peak_002_rider,-246.291,433.632,30.100,true
20.000,car_north_peak_003_rider,-246.163,451.335,30.105,true
20.000,car_north_peak_004_rider,-243.119,468.091,30.118,true
20.000,ue_n001_0001,-253.192,495.426,30.203,true
20.000,ue_n042_0001,-372.440,202.563,28.370,true
20.000,ue_n042_0002,-368.444,179.293,28.377,true
20.000,car_north_peak_001,-246.587,408.198,30.100,true
21.000,car_north_peak_002_rider,-246.388,428.250,30.100,true
21.000,car_north_peak_003_rider,-246.114,446.121,30.101,true
21.000,car_north_peak_004_rider,-243.072,463.003,30.114,true
21.000,ue_n001_0001,-253.037,494.037,30.265,true
21.000,ue_n001_0002,-231.957,494.960,30.120,true
21.000,ue_n042_0001,-372.630,203.943,28.370,true
21.000,ue_n042_0002,-367.415,180.282,28.372,true
21.000,car_north_peak_001,-246.578,402.280,30.100,true
22.000,car_north_peak_002_rider,-246.485,422.862,30.100,true
22.000,car_north_peak_003_rider,-246.558,440.957,30.100,true
22.000,car_north_peak_004_rider,-243.024,457.913,30.110,true
